week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews,synopsis,start_date
1999-10-31,22,9767015.0,"Morning, Noon and Night",Vivian Beaumont Theater,14675.0,44245.0,28.66,45.0,512,1068,0.4794,0,1,Spalding Gray gives comedic observations on the effect his children have had on his life.,
1999-10-31,22,9767015.0,Putting It Together,Ethel Barrymore Theatre,99269.0,144788.0,53.51,80.0,1855,1096,0.8463,0,2,"This revue takes songs from various Sondheim shows and gives them a new through-line, in which a party thrown by a wealthy, older married couple involves a younger man, a frisky maid and a comedic commentator.",
1999-11-07,23,10855245.0,Swing!,St. James Theatre,322986.0,782586.0,29.78,75.0,10844,1710,0.7927,0,8,,
1999-11-21,25,11675418.0,Much Ado About Everything,John Golden Theatre,156518.0,179815.0,47.79,65.0,3275,578,0.9443,0,6,"Jackie Mason offers his thoughts on race, politics and American coffee in one of his many evenings of stand-up on Broadway.",
1999-12-05,27,12925080.0,Minnelli on Minnelli,Palace Theatre,435280.0,626098.0,105.68,125.0,4119,1743,0.5908,0,4,"Liza Minnelli pays tribute to her father, film director Vincente Minnelli, in this evening of songs from his musicals, including Meet Me in St. Louis, An American in Paris, Gigi and others.",
1999-12-05,27,12925080.0,Waiting in the Wings,Eugene O'Neill Theatre,242646.0,281070.0,63.21,70.0,3839,947,0.8108,0,5,"Fading actress May Davenport considers herself the leading lady at the retirement home where she lives, until a woman who held comparable star status in her day, and with whom May has been estranged for years, takes up residence at the home.",
1999-12-12,28,13862145.0,Amadeus,Music Box Theatre,223133.0,470340.0,45.48,70.0,4906,993,0.6176,0,8,"The composer Antonio Salieri must come to terms with the greater genius of the bratty but God-gifted younger composer, Wolfgang Amadeus Mozart — but not before setting out to destroy him.",
1999-12-19,29,12925904.0,James Joyce's The Dead,Belasco Theatre,214213.0,450949.0,44.46,75.0,4818,996,0.6047,0,8,"A husband and wife's emotional distance from each other is exposed at an Irish Christmas party, when the wife becomes haunted by memories of a dead lover, in this musical version of the classic James Joyce short story.",
2000-01-02,31,15002509.0,Wrong Mountain,Eugene O'Neill Theatre,44842.0,408421.0,23.59,55.0,1901,1105,0.2458,0,7,A high-minded poet enters and wins a playwriting contest in David Hirson's satire of cultural snobbery.,
2000-02-13,37,9612696.0,Squonk,Helen Hayes Theatre,64369.0,285505.0,27.71,65.0,2323,579,0.5015,0,8,"An experimental music-theatre piece, which originated at the Squonk Opera company in Pittsburgh, revolves around the serving of an unusual banquet.",
2000-02-20,38,10600015.0,True West,Circle in the Square Theatre,98096.0,123402.0,44.45,55.0,2207,617,0.8942,0,4,"Oscar & Tony nominee Ethan Hawke and Golden Globe nominee Paul Dano star in a new production of Sam Shepard's Tony and Pulitzer Prize-nominated drama True West, directed by James Macdonald (The Children). Shepard, Hawke, and Dano all have long standing artistic relationships, with Hawke being a longtime collaborator and friend of the late Sam Shepard. Hawke has also acted alongside Dano on film (Taking Lives) and has directed him on stage (Things We Want).",
2000-02-27,39,11140318.0,Aida,Palace Theatre,444124.0,513244.0,56.95,80.0,7799,1718,0.9079,0,5,,
2000-03-05,40,10346600.0,Contact,Vivian Beaumont Theater,261610.0,328040.0,65.5,80.0,3994,1067,0.9358,0,4,"Director-choreographer Susan Stroman and librettist John Weidman construct an evening of three dance plays.  The first deals with a ""swinger"" couple and their servant, whose sexual games suddenly change; the second finds an unhappy 1950s wife imagining herself the belle of a restaurant she attends with her abusive husband; and the final piece allows a suicidal executive to find life again chasing after a mysterious girl in a dance bar.",
2000-03-05,40,10346600.0,Riverdance - on Broadway,Gershwin Theatre,448171.0,458005.0,58.19,75.0,7702,1927,0.9992,0,4,"The popular evening of Irish step-dancing, music and song features the poetry of W.B. Yeats, Seamus Heaney and Arthur O'Shaughnessy read by the pre-recorded voice of Liam Neeson.",
2000-03-12,41,12211988.0,A Moon for the Misbegotten,Walter Kerr Theatre,213910.0,444168.0,39.58,70.0,5405,936,0.7218,0,8,"Set in a dilapidated Connecticut farmhouse in 1923, this American classic centers on Josie, a towering Irish woman with a quick tongue and a ruined reputation; her conniving father, Phil Hogan; and Jim Tyrone, Hogan's landlord and drinking companion, a cynical alcoholic haunted by the death of his mother.",
2000-03-12,41,12211988.0,The Wild Party,Virginia Theatre,188517.0,342590.0,48.33,84.0,3901,1226,0.7955,0,4,"A hyper-sexual chorus girl and her violently jealous vaudevillian boyfriend invite various theatrical types to a party where the booze and flirtation flow freely, in Michael John LaChiusa's musical adaptation of the Joseph Moncure March poem.",
2000-03-26,43,14000015.0,Copenhagen,Royale Theatre,132256.0,290902.0,30.06,65.0,4400,1076,0.8178,0,5,"Based on actual events, Michael Frayn's drama imagines a meeting between German physicist Werner Heisenberg, his Danish mentor Niels Bohr, and the latter's wife, Margrethe, during World War II.  Both men have worked together to unlock secrets that could lead to the building of an atomic bomb and they debate the pros and cons of the bomb, among many other topics.",
2000-03-26,43,14000015.0,Jesus Christ Superstar,Ford Center for the Performing Arts,395488.0,498230.0,47.21,80.0,8377,1816,0.9226,0,5,"The final days of Jesus Christ leading up to his crucifixion are seen through the eyes of his betrayer, Judas, in Andrew Lloyd Webber and Tim Rice's rock opera.",
2000-03-26,43,14000015.0,Taller Than a Dwarf,Longacre Theatre,152618.0,278397.0,36.46,65.0,4186,1091,0.7674,0,5,An ordinary New York couple must deal with friends striking it rich in the economy of the new millennium.,
2000-03-26,43,14000015.0,The Ride Down Mt. Morgan,Ambassador Theatre,287941.0,506971.0,40.33,65.0,7140,1109,0.8048,0,8,"A successful businessman leads a double life with two wives, until a sudden car accident brings both of them together, in Arthur Miller's examination of the cost of shameless individualism.",
2000-04-02,44,14275973.0,Rose,Lyceum Theatre,103822.0,282840.0,29.0,60.0,3580,924,0.6457,0,6,,
2000-04-02,44,14275973.0,The Green Bird,Cort Theatre,27155.0,62510.0,58.4,75.0,465,1037,0.4484,0,1,"Carlo Gozzi's adaptation of a 17th-century Italian fable about a prince trapped inside a bird is brought to theatrical life through the use of masks, body paint to suggest a statue that comes to life, and other effects created by the music of Elliot Goldenthal and the direction of Julie Taymor.",
2000-04-02,44,14275973.0,The Real Thing,Ethel Barrymore Theatre,219830.0,490126.0,42.41,70.0,5183,1064,0.6089,0,8,"Playwright Henry and actress Annie fall in love while cheating on their spouses, then marry and cheat on each other, unable to let his intense intellect and her intense emotions keep them from appreciating their love.",
2000-04-09,45,14470565.0,The Music Man,Neil Simon Theatre,164559.0,306346.0,39.63,70.0,4152,1330,0.7805,0,4,"Two-time Tony, Grammy, and Emmy winner Hugh Jackman will make his highly anticipated return to Broadway as Professor Harold Hill in Meredith Willson’s beloved classic, The Music Man. Two-time Tony-winning superstar Sutton Foster will star as Marian Paroo. The production, directed by four-time Tony winner Jerry Zaks, with choreography by Tony winner Warren Carlyle, will begin performances on Sept. 9, 2020, and officially open on Oct. 15, 2020.",
2000-04-16,46,15048090.0,Dirty Blonde,Helen Hayes Theatre,40598.0,141360.0,32.45,60.0,1251,589,0.531,0,4,A contemporary actress and a film archivist share a passion for the legendary film star Mae West and act out memorable moments from her life in Claudia Shear's comedic tribute to obsessive fandom.,
2000-07-02,5,13052260.0,The Man Who Came to Dinner,American Airlines Theatre,151471.0,265320.0,46.46,65.0,3260,737,0.8847,0,5,"An acerbic theatre critic breaks his leg while on a lecture tour in the Midwest and is forced to stay a bit longer at the home of his host family, ultimately taking over the house with his demands and visiting Broadway luminary friends.",
2000-09-10,15,9547077.0,The Best Man,Virginia Theatre,305437.0,628187.0,40.04,75.0,7629,1259,0.7574,0,8,"A well-born, womanizing idealist and an ambitious member of the working class compete for the office of President of the United States in Gore Vidal's satire of campaign double-dealings.",
2000-10-01,18,9986268.0,The Full Monty,Eugene O'Neill Theatre,313756.0,625307.0,44.25,85.0,7090,1061,0.8353,0,8,Six unemployed steelworkers try to make some quick cash by taking off their clothes.  Their unlikely new job strengthens their self-esteem and friendship in this musical version of the Academy Award-nominated 1997 film.,
2000-10-08,19,11567124.0,The Dinner Party,Music Box Theatre,266299.0,430276.0,37.55,65.0,7092,1025,0.8649,0,8,Six antagonistic guests are corralled together for a dinner party run by a mysterious host with a sketchily defined purpose.,
2000-10-15,20,11926604.0,Matters of the Heart,Vivian Beaumont Theater,26991.0,61340.0,36.77,60.0,734,1067,0.6879,0,1,"Patti LuPone examines the many facets of the heart's emotions in songs by Rodgers and Hammerstein, Stephen Sondheim, Judy Collins, Randy Newman and more.",
2000-10-15,20,11926604.0,Proof,Walter Kerr Theatre,262454.0,427309.0,43.91,69.0,5977,924,0.8086,0,8,,
2000-10-15,20,11926604.0,The Tale of the Allergist's Wife,Ethel Barrymore Theatre,214172.0,312068.0,44.54,70.0,4809,1046,0.9195,0,5,"Marjorie, the wife of allergist Ira Taub, cannot rouse herself from a deep personal crisis until her enigmatic childhood friend, Lee, comes to visit in this comedy from veteran playwright Charles Busch.",
2000-10-22,21,12750060.0,Betrayal,American Airlines Theatre,146149.0,265320.0,46.1,65.0,3170,740,0.8568,0,5,"Pinter's play tracks an affair between a woman and her husband's best friend, starting with the end and moving back to the beginning. Amidst the conflicting points of view, shifting alliances, destructive jealousy and binding passions . . .who is really telling the truth?",
2000-10-22,21,12750060.0,The Rocky Horror Show,Circle in the Square Theatre,163352.0,235815.0,56.86,79.5,2873,688,0.8352,0,5,"Innocent Brad and Janet find themselves seeking shelter at a mysterious old castle on a dark and stormy night, where they encounter transvestite Dr. Frank N Furter, his ""perfect"" creation Rocky, and an assortment of other crazy creatures.",
2000-11-05,23,11983552.0,Seussical,Richard Rodgers Theatre,361126.0,660999.0,46.5,85.0,7766,1360,0.8158,0,7,"Horton the Elephant, the Cat in the Hat and other characters from the whimsical imagination of Dr. Seuss come together in this musical featuring a score by Lynn Ahrens and Stephen Flaherty.",
2000-11-12,24,13488202.0,Jane Eyre,Brooks Atkinson Theatre,218645.0,372218.0,49.23,86.0,4441,1022,0.8691,0,5,,
2001-02-18,38,11815261.0,A Class Act,Ambassador Theatre,172138.0,474553.0,35.65,75.0,4828,1091,0.6322,0,7,"The previously unpublished songs of Ed Kleban, best known as the lyricist of A Chorus Line, are used to tell the story of his life -- especially his personal quirks and his love of the theatre.",
2001-02-18,38,11815261.0,Design for Living,American Airlines Theatre,96779.0,131229.0,48.15,65.0,2010,740,0.9054,0,3,"Artists Gilda, Otto and Leo rotate partners while on an excursion through Europe in Noel Coward's scandalous ""ménage à trois"" dark comedy.",
2001-02-18,38,11815261.0,Judgment at Nuremberg,Longacre Theatre,135224.0,308994.0,33.31,75.0,4060,1095,0.7416,0,5,"In post-Holocaust Germany, Nazi judges are tried for war crimes.  Abby Mann's play was previously seen on television and film and as a novel.",
2001-03-04,40,10436039.0,The Invention of Love,Lyceum Theatre,96135.0,168806.0,31.35,60.0,3067,908,0.8444,0,4,"Tom Stoppard envisions the venerated English poet A.E. Houseman taking his final journey across the river Styx and meeting (and interacting with) his younger self, seen as a student at Oxford dealing with unrequited love for a classmate.",
2001-03-11,41,11031612.0,Follies,Belasco Theatre,207649.0,247097.0,58.03,90.0,3578,995,0.899,0,4,,
2001-03-18,42,12531868.0,Bells Are Ringing,Plymouth Theatre,263839.0,610863.0,40.33,86.25,6542,1022,0.8001,0,8,"An answering service operator gets a little too involved in the lives of her clients, particularly a procrastinating playwright whom she falls for.  Mistaken identity and misadventures follow in this Jule Styne-Comden and Green musical comedy.",
2001-03-18,42,12531868.0,One Flew Over the Cuckoo's Nest,Royale Theatre,148555.0,267304.0,57.51,76.25,2583,1066,0.8077,0,3,Mental hospital patient Randle McMurphy leads a revolt against cold Nurse Ratched in this stage adaptation of the Ken Kesey novel.,
2001-03-25,43,13799318.0,Stones in His Pockets,John Golden Theatre,126654.0,169537.0,42.69,66.25,2967,804,0.9226,0,4,A cast of two actors relate the effect a big Hollywood movie shoot has on a small Irish town.,
2001-03-25,43,13799318.0,The Producers,St. James Theatre,828335.0,877338.0,74.27,91.0,11153,1666,0.9564,0,7,"Mel Brooks' adaptation of his 1968 film features fading producer Max Bialystock, who convinces accountant Leo Bloom to partner with him in producing Springtime for Hitler, a guaranteed flop, and then running off with the money they've raised.",
2001-04-01,44,14046708.0,The Adventures of Tom Sawyer,Minskoff Theatre,254883.0,771436.0,29.05,85.0,8774,1702,0.6444,0,8,"This musical adaptation of the Mark Twain novel follows Tom Sawyer, Becky Thatcher and Huck Finn through their fence-painting, murder-avoiding adventures in 1840s Missouri.",
2001-04-08,45,13176230.0,Blast!,Broadway Theatre,174610.0,493328.0,37.16,71.25,4699,1678,0.5601,0,5,"A marching band based in Indiana plays a variety of instruments in choreographed routines set to music by Copland, Ravel, Leonard Bernstein and more.",
2001-04-15,46,16068538.0,King Hedley II,Virginia Theatre,205714.0,455710.0,31.37,56.0,6558,1259,0.6511,0,8,"In the 1980s portion of August Wilson's 10-play cycle on African-American life in Pittsburgh, an ex-convict struggles to put the money together to open a video store and turn his life around.",
2001-04-15,46,16068538.0,The Gathering,Cort Theatre,30319.0,213428.0,30.81,66.25,984,1083,0.2271,0,4,"A Holocaust survivor working as a sculptor in 1985 New York hides his suffering behind wisecracks, ultimately confronting the issue with a West German soldier on the eve of President Reagan's visit to the country.",
2001-04-22,47,16539565.0,George Gershwin Alone,Helen Hayes Theatre,75145.0,316410.0,35.9,66.25,2093,597,0.4382,0,8,"The story of legendary composer George Gershwin is examined in dialogue, song and piano performances of his greatest classics.",
