year,race,number,income_median,income_med_moe,income_mean,income_mean_moe,income_bracket,income_distribution,_art_year
2004,Asian Alone or in Combination,4346000.0,77944,2584,103291.0,3207.0,"$200,000 and over",10.4,2004
2003,Asian Alone or in Combination,4235000.0,77003,2824,96720.0,2737.0,"Under $15,000",11.4,2003
2003,Asian Alone or in Combination,4235000.0,77003,2824,96720.0,2737.0,"$15,000 to $24,999",7.4,2003
2003,Asian Alone or in Combination,4235000.0,77003,2824,96720.0,2737.0,"$25,000 to $34,999",6.4,2003
2003,Asian Alone or in Combination,4235000.0,77003,2824,96720.0,2737.0,"$35,000 to $49,999",7.9,2003
2003,Asian Alone or in Combination,4235000.0,77003,2824,96720.0,2737.0,"$50,000 to $74,999",15.9,2003
2003,Asian Alone or in Combination,4235000.0,77003,2824,96720.0,2737.0,"$75,000 to $99,999",13.0,2003
2003,Asian Alone or in Combination,4235000.0,77003,2824,96720.0,2737.0,"$100,000 to $149,999",18.7,2003
2003,Asian Alone or in Combination,4235000.0,77003,2824,96720.0,2737.0,"$150,000 to $199,999",9.2,2003
2003,Asian Alone or in Combination,4235000.0,77003,2824,96720.0,2737.0,"$200,000 and over",10.0,2003
2002,Asian Alone or in Combination,4079000.0,74509,1854,99007.0,3097.0,"Under $15,000",8.6,2002
2002,Asian Alone or in Combination,4079000.0,74509,1854,99007.0,3097.0,"$15,000 to $24,999",6.6,2002
2002,Asian Alone or in Combination,4079000.0,74509,1854,99007.0,3097.0,"$25,000 to $34,999",7.3,2002
2002,Asian Alone or in Combination,4079000.0,74509,1854,99007.0,3097.0,"$35,000 to $49,999",11.3,2002
2002,Asian Alone or in Combination,4079000.0,74509,1854,99007.0,3097.0,"$50,000 to $74,999",16.7,2002
2002,Asian Alone or in Combination,4079000.0,74509,1854,99007.0,3097.0,"$75,000 to $99,999",12.4,2002
2002,Asian Alone or in Combination,4079000.0,74509,1854,99007.0,3097.0,"$100,000 to $149,999",18.8,2002
2002,Asian Alone or in Combination,4079000.0,74509,1854,99007.0,3097.0,"$150,000 to $199,999",8.8,2002
2002,Asian Alone or in Combination,4079000.0,74509,1854,99007.0,3097.0,"$200,000 and over",9.6,2002
2019,Asian Alone,6853000.0,98174,3068,133111.0,4440.0,"Under $15,000",6.5,2019
2019,Asian Alone,6853000.0,98174,3068,133111.0,4440.0,"$15,000 to $24,999",5.0,2019
2019,Asian Alone,6853000.0,98174,3068,133111.0,4440.0,"$25,000 to $34,999",5.2,2019
2019,Asian Alone,6853000.0,98174,3068,133111.0,4440.0,"$35,000 to $49,999",8.7,2019
2019,Asian Alone,6853000.0,98174,3068,133111.0,4440.0,"$50,000 to $74,999",12.9,2019
2019,Asian Alone,6853000.0,98174,3068,133111.0,4440.0,"$75,000 to $99,999",12.5,2019
2019,Asian Alone,6853000.0,98174,3068,133111.0,4440.0,"$100,000 to $149,999",17.9,2019
2019,Asian Alone,6853000.0,98174,3068,133111.0,4440.0,"$150,000 to $199,999",12.5,2019
2019,Asian Alone,6853000.0,98174,3068,133111.0,4440.0,"$200,000 and over",18.9,2019
2018,Asian Alone,6981000.0,88774,2856,121987.0,3787.0,"Under $15,000",8.3,2018
2018,Asian Alone,6981000.0,88774,2856,121987.0,3787.0,"$15,000 to $24,999",6.2,2018
2018,Asian Alone,6981000.0,88774,2856,121987.0,3787.0,"$25,000 to $34,999",5.9,2018
2018,Asian Alone,6981000.0,88774,2856,121987.0,3787.0,"$35,000 to $49,999",8.5,2018
2018,Asian Alone,6981000.0,88774,2856,121987.0,3787.0,"$50,000 to $74,999",14.0,2018
2018,Asian Alone,6981000.0,88774,2856,121987.0,3787.0,"$75,000 to $99,999",12.0,2018
2018,Asian Alone,6981000.0,88774,2856,121987.0,3787.0,"$100,000 to $149,999",18.1,2018
2018,Asian Alone,6981000.0,88774,2856,121987.0,3787.0,"$150,000 to $199,999",10.3,2018
2018,Asian Alone,6981000.0,88774,2856,121987.0,3787.0,"$200,000 and over",16.7,2018
2017,Asian Alone,6735000.0,84823,2047,119004.0,4214.0,"Under $15,000",8.7,2017
2017,Asian Alone,6735000.0,84823,2047,119004.0,4214.0,"$15,000 to $24,999",6.4,2017
2017,Asian Alone,6735000.0,84823,2047,119004.0,4214.0,"$25,000 to $34,999",5.7,2017
2017,Asian Alone,6735000.0,84823,2047,119004.0,4214.0,"$35,000 to $49,999",9.1,2017
2017,Asian Alone,6735000.0,84823,2047,119004.0,4214.0,"$50,000 to $74,999",14.4,2017
2017,Asian Alone,6735000.0,84823,2047,119004.0,4214.0,"$75,000 to $99,999",12.8,2017
2017,Asian Alone,6735000.0,84823,2047,119004.0,4214.0,"$100,000 to $149,999",16.3,2017
2017,Asian Alone,6735000.0,84823,2047,119004.0,4214.0,"$150,000 to $199,999",11.2,2017
2017,Asian Alone,6735000.0,84823,2047,119004.0,4214.0,"$200,000 and over",15.6,2017
2016,Asian Alone,6392000.0,86754,2042,115051.0,3190.0,"Under $15,000",8.7,2016
2016,Asian Alone,6392000.0,86754,2042,115051.0,3190.0,"$15,000 to $24,999",6.0,2016
2016,Asian Alone,6392000.0,86754,2042,115051.0,3190.0,"$25,000 to $34,999",6.2,2016
2016,Asian Alone,6392000.0,86754,2042,115051.0,3190.0,"$35,000 to $49,999",7.7,2016
2016,Asian Alone,6392000.0,86754,2042,115051.0,3190.0,"$50,000 to $74,999",14.7,2016
2016,Asian Alone,6392000.0,86754,2042,115051.0,3190.0,"$75,000 to $99,999",13.4,2016
2016,Asian Alone,6392000.0,86754,2042,115051.0,3190.0,"$100,000 to $149,999",16.9,2016
2016,Asian Alone,6392000.0,86754,2042,115051.0,3190.0,"$150,000 to $199,999",12.1,2016
2016,Asian Alone,6392000.0,86754,2042,115051.0,3190.0,"$200,000 and over",14.4,2016
2015,Asian Alone,6328000.0,83270,3012,113756.0,3953.0,"Under $15,000",9.1,2015
2015,Asian Alone,6328000.0,83270,3012,113756.0,3953.0,"$15,000 to $24,999",6.4,2015
2015,Asian Alone,6328000.0,83270,3012,113756.0,3953.0,"$25,000 to $34,999",6.0,2015
2015,Asian Alone,6328000.0,83270,3012,113756.0,3953.0,"$35,000 to $49,999",9.1,2015
2015,Asian Alone,6328000.0,83270,3012,113756.0,3953.0,"$50,000 to $74,999",14.8,2015
2015,Asian Alone,6328000.0,83270,3012,113756.0,3953.0,"$75,000 to $99,999",12.2,2015
2015,Asian Alone,6328000.0,83270,3012,113756.0,3953.0,"$100,000 to $149,999",16.9,2015
2015,Asian Alone,6328000.0,83270,3012,113756.0,3953.0,"$150,000 to $199,999",11.1,2015
2015,Asian Alone,6328000.0,83270,3012,113756.0,3953.0,"$200,000 and over",14.4,2015
2014,Asian Alone,6040000.0,80312,3747,105461.0,3414.0,"Under $15,000",9.6,2014
2014,Asian Alone,6040000.0,80312,3747,105461.0,3414.0,"$15,000 to $24,999",6.5,2014
2014,Asian Alone,6040000.0,80312,3747,105461.0,3414.0,"$25,000 to $34,999",7.5,2014
2014,Asian Alone,6040000.0,80312,3747,105461.0,3414.0,"$35,000 to $49,999",9.2,2014
2014,Asian Alone,6040000.0,80312,3747,105461.0,3414.0,"$50,000 to $74,999",14.1,2014
2014,Asian Alone,6040000.0,80312,3747,105461.0,3414.0,"$75,000 to $99,999",12.5,2014
2014,Asian Alone,6040000.0,80312,3747,105461.0,3414.0,"$100,000 to $149,999",17.6,2014
2014,Asian Alone,6040000.0,80312,3747,105461.0,3414.0,"$150,000 to $199,999",11.4,2014
2014,Asian Alone,6040000.0,80312,3747,105461.0,3414.0,"$200,000 and over",11.6,2014
2013,Asian Alone,5818000.0,79568,6080,111256.0,8076.0,"Under $15,000",9.7,2013
2013,Asian Alone,5818000.0,79568,6080,111256.0,8076.0,"$15,000 to $24,999",7.3,2013
2013,Asian Alone,5818000.0,79568,6080,111256.0,8076.0,"$25,000 to $34,999",5.0,2013
2013,Asian Alone,5818000.0,79568,6080,111256.0,8076.0,"$35,000 to $49,999",9.6,2013
2013,Asian Alone,5818000.0,79568,6080,111256.0,8076.0,"$50,000 to $74,999",15.6,2013
2013,Asian Alone,5818000.0,79568,6080,111256.0,8076.0,"$75,000 to $99,999",12.8,2013
2013,Asian Alone,5818000.0,79568,6080,111256.0,8076.0,"$100,000 to $149,999",17.9,2013
2013,Asian Alone,5818000.0,79568,6080,111256.0,8076.0,"$150,000 to $199,999",8.8,2013
2013,Asian Alone,5818000.0,79568,6080,111256.0,8076.0,"$200,000 and over",13.3,2013
2012,Asian Alone,5560000.0,76567,3468,101962.0,3369.0,"Under $15,000",9.8,2012
2012,Asian Alone,5560000.0,76567,3468,101962.0,3369.0,"$15,000 to $24,999",6.4,2012
2012,Asian Alone,5560000.0,76567,3468,101962.0,3369.0,"$25,000 to $34,999",7.3,2012
2012,Asian Alone,5560000.0,76567,3468,101962.0,3369.0,"$35,000 to $49,999",9.0,2012
2012,Asian Alone,5560000.0,76567,3468,101962.0,3369.0,"$50,000 to $74,999",16.9,2012
2012,Asian Alone,5560000.0,76567,3468,101962.0,3369.0,"$75,000 to $99,999",12.4,2012
2012,Asian Alone,5560000.0,76567,3468,101962.0,3369.0,"$100,000 to $149,999",17.4,2012
2012,Asian Alone,5560000.0,76567,3468,101962.0,3369.0,"$150,000 to $199,999",9.9,2012
2012,Asian Alone,5560000.0,76567,3468,101962.0,3369.0,"$200,000 and over",10.9,2012
2011,Asian Alone,5374000.0,74194,2936,97564.0,3885.0,"Under $15,000",9.1,2011
2011,Asian Alone,5374000.0,74194,2936,97564.0,3885.0,"$15,000 to $24,999",8.0,2011
2011,Asian Alone,5374000.0,74194,2936,97564.0,3885.0,"$25,000 to $34,999",7.7,2011
2011,Asian Alone,5374000.0,74194,2936,97564.0,3885.0,"$35,000 to $49,999",10.1,2011
2011,Asian Alone,5374000.0,74194,2936,97564.0,3885.0,"$50,000 to $74,999",15.9,2011
2011,Asian Alone,5374000.0,74194,2936,97564.0,3885.0,"$75,000 to $99,999",13.4,2011
2011,Asian Alone,5374000.0,74194,2936,97564.0,3885.0,"$100,000 to $149,999",17.8,2011
2011,Asian Alone,5374000.0,74194,2936,97564.0,3885.0,"$150,000 to $199,999",8.6,2011
2011,Asian Alone,5374000.0,74194,2936,97564.0,3885.0,"$200,000 and over",9.5,2011
2010,Asian Alone,5212000.0,75510,3045,99394.0,3278.0,"Under $15,000",9.8,2010
2010,Asian Alone,5212000.0,75510,3045,99394.0,3278.0,"$15,000 to $24,999",7.6,2010
2010,Asian Alone,5212000.0,75510,3045,99394.0,3278.0,"$25,000 to $34,999",6.8,2010
2010,Asian Alone,5212000.0,75510,3045,99394.0,3278.0,"$35,000 to $49,999",9.5,2010
2010,Asian Alone,5212000.0,75510,3045,99394.0,3278.0,"$50,000 to $74,999",15.8,2010
2010,Asian Alone,5212000.0,75510,3045,99394.0,3278.0,"$75,000 to $99,999",12.4,2010
2010,Asian Alone,5212000.0,75510,3045,99394.0,3278.0,"$100,000 to $149,999",17.1,2010
2010,Asian Alone,5212000.0,75510,3045,99394.0,3278.0,"$150,000 to $199,999",10.4,2010
2010,Asian Alone,5212000.0,75510,3045,99394.0,3278.0,"$200,000 and over",10.7,2010
2009,Asian Alone,4687000.0,78201,2490,108472.0,3625.0,"Under $15,000",10.3,2009
2009,Asian Alone,4687000.0,78201,2490,108472.0,3625.0,"$15,000 to $24,999",6.4,2009
2009,Asian Alone,4687000.0,78201,2490,108472.0,3625.0,"$25,000 to $34,999",6.9,2009
2009,Asian Alone,4687000.0,78201,2490,108472.0,3625.0,"$35,000 to $49,999",10.2,2009
2009,Asian Alone,4687000.0,78201,2490,108472.0,3625.0,"$50,000 to $74,999",15.0,2009
2009,Asian Alone,4687000.0,78201,2490,108472.0,3625.0,"$75,000 to $99,999",11.9,2009
2009,Asian Alone,4687000.0,78201,2490,108472.0,3625.0,"$100,000 to $149,999",17.5,2009
2009,Asian Alone,4687000.0,78201,2490,108472.0,3625.0,"$150,000 to $199,999",10.0,2009
2009,Asian Alone,4687000.0,78201,2490,108472.0,3625.0,"$200,000 and over",11.9,2009
2008,Asian Alone,4573000.0,78129,2714,102588.0,2943.0,"Under $15,000",9.9,2008
2008,Asian Alone,4573000.0,78129,2714,102588.0,2943.0,"$15,000 to $24,999",6.9,2008
2008,Asian Alone,4573000.0,78129,2714,102588.0,2943.0,"$25,000 to $34,999",6.7,2008
2008,Asian Alone,4573000.0,78129,2714,102588.0,2943.0,"$35,000 to $49,999",10.8,2008
2008,Asian Alone,4573000.0,78129,2714,102588.0,2943.0,"$50,000 to $74,999",14.4,2008
2008,Asian Alone,4573000.0,78129,2714,102588.0,2943.0,"$75,000 to $99,999",11.8,2008
2008,Asian Alone,4573000.0,78129,2714,102588.0,2943.0,"$100,000 to $149,999",18.5,2008
2008,Asian Alone,4573000.0,78129,2714,102588.0,2943.0,"$150,000 to $199,999",10.1,2008
2008,Asian Alone,4573000.0,78129,2714,102588.0,2943.0,"$200,000 and over",10.8,2008
2007,Asian Alone,4494000.0,81706,2816,105086.0,3050.0,"Under $15,000",8.6,2007
2007,Asian Alone,4494000.0,81706,2816,105086.0,3050.0,"$15,000 to $24,999",6.7,2007
2007,Asian Alone,4494000.0,81706,2816,105086.0,3050.0,"$25,000 to $34,999",6.5,2007
2007,Asian Alone,4494000.0,81706,2816,105086.0,3050.0,"$35,000 to $49,999",9.5,2007
2007,Asian Alone,4494000.0,81706,2816,105086.0,3050.0,"$50,000 to $74,999",15.5,2007
2007,Asian Alone,4494000.0,81706,2816,105086.0,3050.0,"$75,000 to $99,999",12.5,2007
2007,Asian Alone,4494000.0,81706,2816,105086.0,3050.0,"$100,000 to $149,999",19.5,2007
2007,Asian Alone,4494000.0,81706,2816,105086.0,3050.0,"$150,000 to $199,999",10.6,2007
2007,Asian Alone,4494000.0,81706,2816,105086.0,3050.0,"$200,000 and over",10.6,2007
2006,Asian Alone,4454000.0,81653,3500,112229.0,3973.0,"Under $15,000",7.9,2006
2006,Asian Alone,4454000.0,81653,3500,112229.0,3973.0,"$15,000 to $24,999",6.1,2006
2006,Asian Alone,4454000.0,81653,3500,112229.0,3973.0,"$25,000 to $34,999",7.1,2006
2006,Asian Alone,4454000.0,81653,3500,112229.0,3973.0,"$35,000 to $49,999",9.3,2006
2006,Asian Alone,4454000.0,81653,3500,112229.0,3973.0,"$50,000 to $74,999",15.5,2006
2006,Asian Alone,4454000.0,81653,3500,112229.0,3973.0,"$75,000 to $99,999",13.1,2006
2006,Asian Alone,4454000.0,81653,3500,112229.0,3973.0,"$100,000 to $149,999",18.0,2006
2006,Asian Alone,4454000.0,81653,3500,112229.0,3973.0,"$150,000 to $199,999",11.7,2006
2006,Asian Alone,4454000.0,81653,3500,112229.0,3973.0,"$200,000 and over",11.4,2006
2005,Asian Alone,4273000.0,80174,1537,105110.0,3050.0,"Under $15,000",9.2,2005
2005,Asian Alone,4273000.0,80174,1537,105110.0,3050.0,"$15,000 to $24,999",6.9,2005
2005,Asian Alone,4273000.0,80174,1537,105110.0,3050.0,"$25,000 to $34,999",6.6,2005
2005,Asian Alone,4273000.0,80174,1537,105110.0,3050.0,"$35,000 to $49,999",8.5,2005
2005,Asian Alone,4273000.0,80174,1537,105110.0,3050.0,"$50,000 to $74,999",15.8,2005
2005,Asian Alone,4273000.0,80174,1537,105110.0,3050.0,"$75,000 to $99,999",13.4,2005
2005,Asian Alone,4273000.0,80174,1537,105110.0,3050.0,"$100,000 to $149,999",18.7,2005
2005,Asian Alone,4273000.0,80174,1537,105110.0,3050.0,"$150,000 to $199,999",9.2,2005
2005,Asian Alone,4273000.0,80174,1537,105110.0,3050.0,"$200,000 and over",11.7,2005
2004,Asian Alone,4123000.0,78019,2727,103815.0,3303.0,"Under $15,000",8.4,2004
2004,Asian Alone,4123000.0,78019,2727,103815.0,3303.0,"$15,000 to $24,999",6.6,2004
2004,Asian Alone,4123000.0,78019,2727,103815.0,3303.0,"$25,000 to $34,999",7.0,2004
2004,Asian Alone,4123000.0,78019,2727,103815.0,3303.0,"$35,000 to $49,999",9.3,2004
2004,Asian Alone,4123000.0,78019,2727,103815.0,3303.0,"$50,000 to $74,999",17.0,2004
2004,Asian Alone,4123000.0,78019,2727,103815.0,3303.0,"$75,000 to $99,999",13.3,2004
2004,Asian Alone,4123000.0,78019,2727,103815.0,3303.0,"$100,000 to $149,999",18.3,2004
2004,Asian Alone,4123000.0,78019,2727,103815.0,3303.0,"$150,000 to $199,999",9.4,2004
2004,Asian Alone,4123000.0,78019,2727,103815.0,3303.0,"$200,000 and over",10.6,2004
2003,Asian Alone,4040000.0,77612,2508,97501.0,2840.0,"Under $15,000",11.6,2003
2003,Asian Alone,4040000.0,77612,2508,97501.0,2840.0,"$15,000 to $24,999",7.4,2003
2003,Asian Alone,4040000.0,77612,2508,97501.0,2840.0,"$25,000 to $34,999",6.2,2003
2003,Asian Alone,4040000.0,77612,2508,97501.0,2840.0,"$35,000 to $49,999",7.8,2003
2003,Asian Alone,4040000.0,77612,2508,97501.0,2840.0,"$50,000 to $74,999",15.6,2003
2003,Asian Alone,4040000.0,77612,2508,97501.0,2840.0,"$75,000 to $99,999",13.1,2003
2003,Asian Alone,4040000.0,77612,2508,97501.0,2840.0,"$100,000 to $149,999",18.6,2003
2003,Asian Alone,4040000.0,77612,2508,97501.0,2840.0,"$150,000 to $199,999",9.3,2003
2003,Asian Alone,4040000.0,77612,2508,97501.0,2840.0,"$200,000 and over",10.3,2003
2002,Asian Alone,3917000.0,74995,2159,99821.0,3202.0,"Under $15,000",8.4,2002
2002,Asian Alone,3917000.0,74995,2159,99821.0,3202.0,"$15,000 to $24,999",6.6,2002
2002,Asian Alone,3917000.0,74995,2159,99821.0,3202.0,"$25,000 to $34,999",7.2,2002
2002,Asian Alone,3917000.0,74995,2159,99821.0,3202.0,"$35,000 to $49,999",11.5,2002
2002,Asian Alone,3917000.0,74995,2159,99821.0,3202.0,"$50,000 to $74,999",16.3,2002
2002,Asian Alone,3917000.0,74995,2159,99821.0,3202.0,"$75,000 to $99,999",12.5,2002
2002,Asian Alone,3917000.0,74995,2159,99821.0,3202.0,"$100,000 to $149,999",18.8,2002
2002,Asian Alone,3917000.0,74995,2159,99821.0,3202.0,"$150,000 to $199,999",8.8,2002
2002,Asian Alone,3917000.0,74995,2159,99821.0,3202.0,"$200,000 and over",9.8,2002
2001,Asian Alone,4071000.0,77638,3048,105899.0,4112.0,"Under $15,000",8.6,2001
2001,Asian Alone,4071000.0,77638,3048,105899.0,4112.0,"$15,000 to $24,999",6.5,2001
2001,Asian Alone,4071000.0,77638,3048,105899.0,4112.0,"$25,000 to $34,999",6.7,2001
2001,Asian Alone,4071000.0,77638,3048,105899.0,4112.0,"$35,000 to $49,999",10.2,2001
2001,Asian Alone,4071000.0,77638,3048,105899.0,4112.0,"$50,000 to $74,999",16.4,2001
2001,Asian Alone,4071000.0,77638,3048,105899.0,4112.0,"$75,000 to $99,999",13.5,2001
2001,Asian Alone,4071000.0,77638,3048,105899.0,4112.0,"$100,000 to $149,999",18.2,2001
2001,Asian Alone,4071000.0,77638,3048,105899.0,4112.0,"$150,000 to $199,999",9.7,2001
2001,Asian Alone,4071000.0,77638,3048,105899.0,4112.0,"$200,000 and over",10.3,2001
2000,Asian Alone,3963000.0,83007,2329,108375.0,3700.0,"Under $15,000",7.7,2000
2000,Asian Alone,3963000.0,83007,2329,108375.0,3700.0,"$15,000 to $24,999",6.0,2000
2000,Asian Alone,3963000.0,83007,2329,108375.0,3700.0,"$25,000 to $34,999",6.1,2000
2000,Asian Alone,3963000.0,83007,2329,108375.0,3700.0,"$35,000 to $49,999",10.4,2000
2000,Asian Alone,3963000.0,83007,2329,108375.0,3700.0,"$50,000 to $74,999",15.9,2000
2000,Asian Alone,3963000.0,83007,2329,108375.0,3700.0,"$75,000 to $99,999",13.4,2000
2000,Asian Alone,3963000.0,83007,2329,108375.0,3700.0,"$100,000 to $149,999",19.3,2000
2000,Asian Alone,3963000.0,83007,2329,108375.0,3700.0,"$150,000 to $199,999",10.3,2000
2000,Asian Alone,3963000.0,83007,2329,108375.0,3700.0,"$200,000 and over",10.9,2000
1999,Asian Alone,3742000.0,78440,4548,103725.0,4325.0,"Under $15,000",8.5,1999
1999,Asian Alone,3742000.0,78440,4548,103725.0,4325.0,"$15,000 to $24,999",7.0,1999
1999,Asian Alone,3742000.0,78440,4548,103725.0,4325.0,"$25,000 to $34,999",5.8,1999
1999,Asian Alone,3742000.0,78440,4548,103725.0,4325.0,"$35,000 to $49,999",10.4,1999
1999,Asian Alone,3742000.0,78440,4548,103725.0,4325.0,"$50,000 to $74,999",16.7,1999
1999,Asian Alone,3742000.0,78440,4548,103725.0,4325.0,"$75,000 to $99,999",12.6,1999
1999,Asian Alone,3742000.0,78440,4548,103725.0,4325.0,"$100,000 to $149,999",17.4,1999
1999,Asian Alone,3742000.0,78440,4548,103725.0,4325.0,"$150,000 to $199,999",9.3,1999
1999,Asian Alone,3742000.0,78440,4548,103725.0,4325.0,"$200,000 and over",12.3,1999
1998,Asian Alone,3308000.0,73315,3357,94648.0,4497.0,"Under $15,000",8.7,1998
1998,Asian Alone,3308000.0,73315,3357,94648.0,4497.0,"$15,000 to $24,999",7.5,1998
1998,Asian Alone,3308000.0,73315,3357,94648.0,4497.0,"$25,000 to $34,999",6.7,1998
1998,Asian Alone,3308000.0,73315,3357,94648.0,4497.0,"$35,000 to $49,999",11.3,1998
1998,Asian Alone,3308000.0,73315,3357,94648.0,4497.0,"$50,000 to $74,999",17.0,1998
1998,Asian Alone,3308000.0,73315,3357,94648.0,4497.0,"$75,000 to $99,999",12.4,1998
1998,Asian Alone,3308000.0,73315,3357,94648.0,4497.0,"$100,000 to $149,999",19.9,1998
1998,Asian Alone,3308000.0,73315,3357,94648.0,4497.0,"$150,000 to $199,999",8.8,1998
1998,Asian Alone,3308000.0,73315,3357,94648.0,4497.0,"$200,000 and over",7.9,1998
1997,Asian Alone,3125000.0,72096,3297,93830.0,4783.0,"Under $15,000",9.3,1997
1997,Asian Alone,3125000.0,72096,3297,93830.0,4783.0,"$15,000 to $24,999",7.9,1997
1997,Asian Alone,3125000.0,72096,3297,93830.0,4783.0,"$25,000 to $34,999",6.5,1997
1997,Asian Alone,3125000.0,72096,3297,93830.0,4783.0,"$35,000 to $49,999",10.1,1997
1997,Asian Alone,3125000.0,72096,3297,93830.0,4783.0,"$50,000 to $74,999",18.3,1997
1997,Asian Alone,3125000.0,72096,3297,93830.0,4783.0,"$75,000 to $99,999",13.9,1997
1997,Asian Alone,3125000.0,72096,3297,93830.0,4783.0,"$100,000 to $149,999",17.3,1997
1997,Asian Alone,3125000.0,72096,3297,93830.0,4783.0,"$150,000 to $199,999",9.0,1997
1997,Asian Alone,3125000.0,72096,3297,93830.0,4783.0,"$200,000 and over",7.7,1997
1996,Asian Alone,2998000.0,70443,4153,92045.0,5430.0,"Under $15,000",10.4,1996
1996,Asian Alone,2998000.0,70443,4153,92045.0,5430.0,"$15,000 to $24,999",7.4,1996
1996,Asian Alone,2998000.0,70443,4153,92045.0,5430.0,"$25,000 to $34,999",6.7,1996
1996,Asian Alone,2998000.0,70443,4153,92045.0,5430.0,"$35,000 to $49,999",10.9,1996
1996,Asian Alone,2998000.0,70443,4153,92045.0,5430.0,"$50,000 to $74,999",17.8,1996
1996,Asian Alone,2998000.0,70443,4153,92045.0,5430.0,"$75,000 to $99,999",12.2,1996
1996,Asian Alone,2998000.0,70443,4153,92045.0,5430.0,"$100,000 to $149,999",18.7,1996
1996,Asian Alone,2998000.0,70443,4153,92045.0,5430.0,"$150,000 to $199,999",9.6,1996
1996,Asian Alone,2998000.0,70443,4153,92045.0,5430.0,"$200,000 and over",6.4,1996
1995,Asian Alone,2777000.0,67870,2801,92292.0,6125.0,"Under $15,000",9.7,1995
1995,Asian Alone,2777000.0,67870,2801,92292.0,6125.0,"$15,000 to $24,999",8.5,1995
1995,Asian Alone,2777000.0,67870,2801,92292.0,6125.0,"$25,000 to $34,999",8.1,1995
1995,Asian Alone,2777000.0,67870,2801,92292.0,6125.0,"$35,000 to $49,999",9.5,1995
1995,Asian Alone,2777000.0,67870,2801,92292.0,6125.0,"$50,000 to $74,999",18.5,1995
1995,Asian Alone,2777000.0,67870,2801,92292.0,6125.0,"$75,000 to $99,999",14.4,1995
1995,Asian Alone,2777000.0,67870,2801,92292.0,6125.0,"$100,000 to $149,999",17.2,1995
1995,Asian Alone,2777000.0,67870,2801,92292.0,6125.0,"$150,000 to $199,999",7.1,1995
1995,Asian Alone,2777000.0,67870,2801,92292.0,6125.0,"$200,000 and over",7.1,1995
1994,Asian Alone,2040000.0,69279,4319,89953.0,5273.0,"Under $15,000",9.6,1994
1994,Asian Alone,2040000.0,69279,4319,89953.0,5273.0,"$15,000 to $24,999",8.9,1994
1994,Asian Alone,2040000.0,69279,4319,89953.0,5273.0,"$25,000 to $34,999",7.1,1994
1994,Asian Alone,2040000.0,69279,4319,89953.0,5273.0,"$35,000 to $49,999",10.6,1994
1994,Asian Alone,2040000.0,69279,4319,89953.0,5273.0,"$50,000 to $74,999",17.3,1994
1994,Asian Alone,2040000.0,69279,4319,89953.0,5273.0,"$75,000 to $99,999",13.3,1994
1994,Asian Alone,2040000.0,69279,4319,89953.0,5273.0,"$100,000 to $149,999",18.3,1994
1994,Asian Alone,2040000.0,69279,4319,89953.0,5273.0,"$150,000 to $199,999",7.6,1994
1994,Asian Alone,2040000.0,69279,4319,89953.0,5273.0,"$200,000 and over",7.3,1994
1993,Asian Alone,2233000.0,66996,5420,87781.0,5814.0,"Under $15,000",11.6,1993
1993,Asian Alone,2233000.0,66996,5420,87781.0,5814.0,"$15,000 to $24,999",8.6,1993
1993,Asian Alone,2233000.0,66996,5420,87781.0,5814.0,"$25,000 to $34,999",8.4,1993
1993,Asian Alone,2233000.0,66996,5420,87781.0,5814.0,"$35,000 to $49,999",10.9,1993
1993,Asian Alone,2233000.0,66996,5420,87781.0,5814.0,"$50,000 to $74,999",15.2,1993
1993,Asian Alone,2233000.0,66996,5420,87781.0,5814.0,"$75,000 to $99,999",13.1,1993
1993,Asian Alone,2233000.0,66996,5420,87781.0,5814.0,"$100,000 to $149,999",19.0,1993
1993,Asian Alone,2233000.0,66996,5420,87781.0,5814.0,"$150,000 to $199,999",7.2,1993
1993,Asian Alone,2233000.0,66996,5420,87781.0,5814.0,"$200,000 and over",6.1,1993
1992,Asian Alone,2262000.0,67707,3215,83915.0,3795.0,"Under $15,000",9.7,1992
1992,Asian Alone,2262000.0,67707,3215,83915.0,3795.0,"$15,000 to $24,999",8.1,1992
1992,Asian Alone,2262000.0,67707,3215,83915.0,3795.0,"$25,000 to $34,999",8.7,1992
1992,Asian Alone,2262000.0,67707,3215,83915.0,3795.0,"$35,000 to $49,999",10.3,1992
1992,Asian Alone,2262000.0,67707,3215,83915.0,3795.0,"$50,000 to $74,999",18.9,1992
1992,Asian Alone,2262000.0,67707,3215,83915.0,3795.0,"$75,000 to $99,999",13.5,1992
1992,Asian Alone,2262000.0,67707,3215,83915.0,3795.0,"$100,000 to $149,999",17.5,1992
1992,Asian Alone,2262000.0,67707,3215,83915.0,3795.0,"$150,000 to $199,999",7.3,1992
1992,Asian Alone,2262000.0,67707,3215,83915.0,3795.0,"$200,000 and over",6.0,1992
1991,Asian Alone,2094000.0,66909,3551,84952.0,4119.0,"Under $15,000",10.0,1991
1991,Asian Alone,2094000.0,66909,3551,84952.0,4119.0,"$15,000 to $24,999",7.4,1991
1991,Asian Alone,2094000.0,66909,3551,84952.0,4119.0,"$25,000 to $34,999",8.1,1991
1991,Asian Alone,2094000.0,66909,3551,84952.0,4119.0,"$35,000 to $49,999",12.8,1991
