WASTE_ID,SOURCE,ORG_ID,WWTP_NAME,COUNTRY,CNTRY_ISO,LAT_WWTP,LON_WWTP,QUAL_LOC,LAT_OUT,LON_OUT,STATUS,POP_SERVED,QUAL_POP,WASTE_DIS,QUAL_WASTE,LEVEL,QUAL_LEVEL,DF,HYRIV_ID,RIVER_DIS,COAST_10KM,COAST_50KM,DESIGN_CAP,QUAL_CAP
1114,1,1143135,BURGDORF,Switzerland,CHE,47.108,7.537,2,47.152,7.54,Not Reported,38000,2,17249.023,4,Advanced,1,126.996,20450673.0,25.154,0,0,60000.0,2
1115,1,1143138,MOOSSEE URTENENBACH,Switzerland,CHE,47.056,7.54,2,47.148,7.535,Not Reported,39000,2,17702.945,4,Advanced,1,123.731,20450673.0,25.147,0,0,51750.0,2
1116,1,1143140,LA FERRIERE,Switzerland,CHE,47.145,6.891,2,47.231,6.935,Not Reported,230,2,104.402,4,Advanced,1,29330.098,20449994.0,35.44,0,0,375.0,2
1117,1,1143142,SONCEBOZBAS VALLON,Switzerland,CHE,47.189,7.186,2,47.123,7.248,Not Reported,5300,2,2405.785,4,Advanced,1,7732.373,20451534.0,215.278,0,0,15400.0,2
1118,1,1143144,TRAMELAN,Switzerland,CHE,47.225,7.127,2,47.244,7.227,Not Reported,4300,2,1951.863,4,Advanced,1,49.471,20448072.0,1.095,0,0,7500.0,2
1119,1,1143146,VILLERETSTIMIER SESE,Switzerland,CHE,47.161,7.024,2,47.19,7.119,Not Reported,8200,2,3722.158,4,Advanced,1,56.779,20451998.0,2.403,0,0,8500.0,2
1120,1,1143148,ERLACH,Switzerland,CHE,47.045,7.101,2,47.094,7.185,Not Reported,3500,2,1588.726,4,Advanced,1,11445.51,20452210.0,210.442,0,0,4000.0,2
1121,1,1143150,INS,Switzerland,CHE,46.998,7.097,2,46.998,7.015,Not Reported,9500,2,4312.256,4,Advanced,1,1151.703,20454692.0,57.432,0,0,10000.0,2
1122,1,1143152,ADELBODEN,Switzerland,CHE,46.5,7.576,2,46.581,7.64,Not Reported,8500,2,3858.334,4,Advanced,1,95.364,20466185.0,4.214,0,0,13240.0,2
1123,1,1143154,FRUTIGEN KANDERSPITZ,Switzerland,CHE,46.596,7.66,2,46.69,7.64,Not Reported,5500,2,2496.569,4,Advanced,1,575.727,20464129.0,16.607,0,0,11250.0,2
1124,1,1143156,FRUTIGEN ELSIGBACH,Switzerland,CHE,46.529,7.606,2,46.581,7.656,Not Reported,107,2,48.57,4,Secondary,1,19618.597,20465749.0,11.028,0,0,250.0,2
1125,1,1143158,KANDERSTEG,Switzerland,CHE,46.506,7.674,2,46.581,7.656,Not Reported,2300,2,1044.02,4,Advanced,1,913.645,20465749.0,11.028,0,0,4000.0,2
1126,1,1143161,KIENTAL,Switzerland,CHE,46.59,7.719,2,46.673,7.66,Not Reported,599,2,271.899,4,Secondary,1,5221.243,20464129.0,16.428,0,0,1000.0,2
1127,1,1143163,BEATENBERG WANG,Switzerland,CHE,46.689,7.779,2,46.71,7.677,Not Reported,840,2,381.294,4,Advanced,1,20595.013,20462613.0,90.884,0,0,4750.0,2
1128,1,1143165,BRIENZ,Switzerland,CHE,46.745,8.054,2,46.744,8.015,Not Reported,5900,2,2678.138,4,Advanced,1,1164.275,20461412.0,36.058,0,0,9500.0,2
1129,1,1143167,BRIENZWILER,Switzerland,CHE,46.747,8.098,2,46.744,8.015,Not Reported,800,2,363.137,4,Advanced,1,8580.154,20461412.0,36.058,0,0,1720.0,2
1130,1,1143168,DAERLIGEN,Switzerland,CHE,46.664,7.805,2,46.694,7.706,Not Reported,1350,2,612.794,4,Advanced,1,12815.052,20462827.0,90.884,0,0,1600.0,2
1131,1,1143170,GRINDELWALD,Switzerland,CHE,46.631,8.0,2,46.631,7.902,Not Reported,10000,2,4539.217,4,Advanced,1,259.369,20464356.0,13.574,0,0,20000.0,2
1132,1,1143172,ISELTWALD,Switzerland,CHE,46.708,7.959,2,46.69,7.869,Not Reported,450,2,204.265,4,Advanced,1,21689.324,20463221.0,51.275,0,0,900.0,2
1133,1,1143174,LAUTERBRUNNEN,Switzerland,CHE,46.599,7.91,2,46.631,7.902,Not Reported,6100,2,2768.922,4,Advanced,1,424.556,20464356.0,13.574,0,0,28000.0,2
1134,1,1143176,OBERRIED_EBLIGEN,Switzerland,CHE,46.752,7.99,2,46.698,7.902,Not Reported,121,2,54.925,4,Secondary,1,56722.681,20462729.0,36.058,0,0,283.0,2
1135,1,1143177,OBERRIED BI,Switzerland,CHE,46.734,7.958,2,46.69,7.869,Not Reported,482,2,218.79,4,Advanced,1,20249.435,20463221.0,51.275,0,0,1650.0,2
1136,1,1143179,INTERLAKEN,Switzerland,CHE,46.676,7.844,2,46.673,7.744,Not Reported,30000,2,13617.65,4,Advanced,1,577.632,20463316.0,90.884,0,0,68000.0,2
1137,1,1143181,BLEIKEN,Switzerland,CHE,46.811,7.632,2,46.823,7.573,Not Reported,240,2,108.941,4,Advanced,1,77953.657,20459393.0,98.29,0,0,475.0,2
1138,1,1143183,KIESENTAL OBERES KONOLFINGEN,Switzerland,CHE,46.865,7.626,2,46.819,7.577,Not Reported,10300,2,4675.393,4,Advanced,1,55.478,20459394.0,2.948,0,0,32000.0,2
1139,1,1143185,GROSSHOECHSTETTEN,Switzerland,CHE,46.899,7.639,2,46.819,7.577,Not Reported,7200,2,3268.236,4,Advanced,1,78.934,20459394.0,2.948,0,0,29500.0,2
1140,1,1143188,KIESENTAL UNTERES,Switzerland,CHE,46.821,7.573,2,46.906,7.523,Not Reported,8500,2,3858.334,4,Advanced,1,2238.696,20457397.0,99.928,0,0,21250.0,2
1141,1,1143190,MUENSINGEN,Switzerland,CHE,46.88,7.544,2,46.906,7.519,Not Reported,24000,2,10894.12,4,Advanced,1,818.722,20457186.0,103.106,0,0,30000.0,2
1142,1,1143192,SENSETAL LAUPEN,Switzerland,CHE,46.917,7.241,2,46.944,7.24,Not Reported,61000,2,27689.222,4,Advanced,1,131.608,20456284.0,41.857,0,0,87500.0,2
1143,1,1143194,FORNET DESSOUS,Switzerland,CHE,47.281,7.174,2,47.344,7.252,Not Reported,500,2,226.961,4,Secondary,1,1376.025,20445339.0,3.612,0,0,420.0,2
1144,1,1143195,COURTSECOR,Switzerland,CHE,47.243,7.348,2,47.29,7.381,Not Reported,5900,2,2678.138,4,Advanced,1,136.4,20446808.0,4.197,0,0,13500.0,2
1145,1,1143197,TAVANNES SETE LOVERESSE,Switzerland,CHE,47.237,7.243,2,47.24,7.344,Not Reported,6200,2,2814.314,4,Advanced,1,71.488,20448184.0,2.296,0,0,11250.0,2
1146,1,1143199,ROCHESMOUTIER SEME,Switzerland,CHE,47.305,7.386,2,47.373,7.36,Not Reported,12300,2,5583.237,4,Advanced,1,187.828,20444353.0,12.073,0,0,23800.0,2
1147,1,1143201,BELLELAY,Switzerland,CHE,47.266,7.175,2,47.24,7.277,Not Reported,880,2,399.451,4,Advanced,1,394.444,20448184.0,1.819,0,0,1500.0,2
1148,1,1143204,SORNETAN SOUBOZ,Switzerland,CHE,47.275,7.23,2,47.344,7.31,Not Reported,167,2,75.805,4,Secondary,1,4848.432,20445340.0,4.253,0,0,300.0,2
1149,1,1143206,LAMBOINGSELD,Switzerland,CHE,47.111,7.139,2,47.094,7.185,Not Reported,1100,2,499.314,4,Advanced,1,36415.35,20452210.0,210.442,0,0,1700.0,2
1150,1,1143208,PRELES,Switzerland,CHE,47.094,7.135,2,47.094,7.185,Not Reported,800,2,363.137,4,Advanced,1,50070.732,20452210.0,210.442,0,0,1000.0,2
1151,1,1143210,BIEL,Switzerland,CHE,47.12,7.256,2,47.144,7.348,Not Reported,75000,2,34044.125,4,Advanced,1,554.573,20450799.0,218.124,0,0,130000.0,2
1152,1,1143212,TWANN TLT,Switzerland,CHE,47.092,7.153,2,47.094,7.185,Not Reported,1900,2,862.451,4,Advanced,1,21082.992,20452210.0,210.442,0,0,6000.0,2
1153,1,1143213,ORPUND,Switzerland,CHE,47.14,7.325,2,47.144,7.348,Not Reported,10000,2,4539.217,4,Advanced,1,4152.799,20450799.0,218.124,0,0,20400.0,2
1154,1,1143216,TAEUFFELEN ARAT,Switzerland,CHE,47.057,7.193,2,47.094,7.185,Not Reported,6500,2,2950.491,4,Advanced,1,6163.428,20452210.0,210.442,0,0,13000.0,2
1155,1,1143218,GUTTANNEN RUEBGARTI,Switzerland,CHE,46.668,8.27,2,46.702,8.231,Not Reported,400,2,181.569,4,Secondary,1,10195.199,20462488.0,21.423,0,0,875.0,2
1156,1,1143220,INNERTKIRCHEN,Switzerland,CHE,46.71,8.217,2,46.723,8.181,Not Reported,1600,2,726.275,4,Advanced,1,3020.05,20461966.0,25.378,0,0,3000.0,2
1157,1,1143222,MEIRINGEN,Switzerland,CHE,46.733,8.163,2,46.744,8.065,Not Reported,10000,2,4539.217,4,Advanced,1,569.721,20461415.0,29.879,0,0,20000.0,2
1158,1,1143224,BOLTIGEN,Switzerland,CHE,46.628,7.394,2,46.656,7.49,Not Reported,1400,2,635.49,4,Advanced,1,1373.496,20463682.0,10.095,0,0,2500.0,2
1159,1,1143226,SIMMENTAL OBERES ZWEISIMMEN,Switzerland,CHE,46.577,7.384,2,46.619,7.381,Not Reported,7000,2,3177.452,4,Advanced,1,219.566,20464692.0,8.038,0,0,30000.0,2
1160,1,1143228,SAANEN,Switzerland,CHE,46.486,7.231,2,46.49,7.215,Not Reported,12000,2,5447.06,4,Advanced,1,104.054,20468265.0,6.497,0,1,35000.0,2
1161,1,1143230,SAANEN ABLAENDSCHEN,Switzerland,CHE,46.573,7.293,2,46.606,7.198,Not Reported,142,2,64.457,4,Secondary,1,3201.949,20465145.0,2.388,0,1,333.0,2
1162,1,1143232,GUGGISBERG SANGERENBODEN,Switzerland,CHE,46.713,7.349,2,46.806,7.31,Not Reported,150,2,68.088,4,Secondary,1,4960.023,20461054.0,3.908,0,0,350.0,2
1163,1,1143234,GUERBETAL KAUFDORF,Switzerland,CHE,46.844,7.503,2,46.906,7.519,Not Reported,15000,2,6808.825,4,Advanced,1,1309.355,20457186.0,103.106,0,0,26500.0,2
1164,1,1143235,RUEGGISBERG_HINTERF,Switzerland,CHE,46.84,7.399,2,46.869,7.36,Not Reported,107,2,48.57,4,Secondary,1,13275.076,20458269.0,7.462,0,0,250.0,2
1165,1,1143238,LANGNAU IE,Switzerland,CHE,46.947,7.759,2,46.952,7.752,Not Reported,28000,2,12709.807,4,Advanced,1,92.874,20456054.0,13.515,0,0,27500.0,2
1166,1,1143240,SCHANGNAU BUMBACH,Switzerland,CHE,46.814,7.884,2,46.877,7.802,Not Reported,214,2,97.139,4,Secondary,1,3868.306,20458272.0,4.348,0,0,500.0,2
1167,1,1143241,ERIZ_INNERERIZ,Switzerland,CHE,46.786,7.82,2,46.785,7.719,Not Reported,264,2,119.835,4,Secondary,1,1458.12,20460853.0,2.021,0,0,617.0,2
1168,1,1143243,ERIZ LINDEN,Switzerland,CHE,46.785,7.776,2,46.79,7.677,Not Reported,271,2,123.013,4,Secondary,1,1624.168,20460853.0,2.311,0,0,633.0,2
1169,1,1143245,TEUFFENTAL,Switzerland,CHE,46.775,7.722,2,46.76,7.623,Not Reported,120,2,54.471,4,Secondary,1,144422.394,20461508.0,91.05,0,0,165.0,2
1170,1,1143247,THUNERSEE,Switzerland,CHE,46.781,7.598,2,46.819,7.573,Not Reported,130000,2,59009.817,4,Advanced,1,144.894,20459393.0,98.277,0,0,200000.0,2
1171,1,1143249,DUERRENROTH,Switzerland,CHE,47.092,7.796,2,47.19,7.785,Not Reported,2500,2,1134.804,4,Advanced,1,221.567,20450126.0,2.897,0,0,3700.0,2
1172,1,1143251,MITTLEMMENTAL,Switzerland,CHE,47.024,7.647,2,47.056,7.631,Not Reported,31000,2,14071.572,4,Advanced,1,127.62,20453259.0,20.622,0,0,50000.0,2
1173,1,1143253,WANGEN WIEDLISBACH,Switzerland,CHE,47.236,7.674,2,47.24,7.673,Not Reported,7860,2,3567.824,4,Advanced,1,6087.729,20448435.0,251.347,0,0,11800.0,2
1174,1,1143255,HERZOGENBUCHSEE WANZWIL,Switzerland,CHE,47.202,7.696,2,47.227,7.719,Not Reported,15000,2,6808.825,4,Advanced,1,3220.025,20448436.0,253.678,0,0,22500.0,2
1175,1,1143257,ARA Talschaft Entlebuch,Switzerland,CHE,47.02,8.067,2,47.056,8.073,Not Reported,9833,2,4463.412,4,Advanced,1,221.365,20453260.0,11.384,0,0,14000.0,2
1176,1,1143260,Klaranlage Sorenberg,Switzerland,CHE,46.828,8.02,2,46.923,8.015,Not Reported,2792,2,1267.349,4,Advanced,1,264.56,20456737.0,3.866,0,0,3000.0,2
1177,1,1143262,ARA Gemeindeverband Wolhusen Werthenstein Ruswil ,Switzerland,CHE,47.053,8.091,2,47.044,8.19,Not Reported,5067,2,2300.021,4,Advanced,1,571.122,20453710.0,15.177,0,0,9200.0,2
1178,1,1143264,ARA Buholz _ ARA REAL,Switzerland,CHE,47.089,8.319,2,47.144,8.406,Not Reported,179233,2,81357.742,4,Advanced,1,122.513,20450805.0,114.422,0,0,280000.0,2
1179,1,1143266,Klaranlage Hochdorf,Switzerland,CHE,47.177,8.281,2,47.26,8.223,Not Reported,12425,2,5639.977,4,Advanced,1,59.458,20447962.0,3.816,0,0,22000.0,2
1180,1,1143268,Klaranlage Oberseetal,Switzerland,CHE,47.117,8.351,2,47.202,8.406,Not Reported,4242,2,1925.536,4,Advanced,1,5184.545,20449673.0,115.522,0,0,8000.0,2
1181,1,1143270,Klaranlage Hitzkirchertal _ Moosmatten,Switzerland,CHE,47.245,8.234,2,47.331,8.181,Not Reported,4333,2,1966.843,4,Advanced,1,179.92,20447962.0,4.073,0,0,13000.0,2
1182,1,1143272,Klaranlage Rontal,Switzerland,CHE,47.118,8.389,2,47.215,8.406,Not Reported,31375,2,14241.792,4,Advanced,1,702.135,20449673.0,115.572,0,0,24000.0,2
1183,1,1143274,Klaranlage Schwarzenberg Dorf,Switzerland,CHE,47.011,8.177,2,47.065,8.265,Not Reported,1157,2,525.187,4,Secondary,1,2630.078,20453710.0,15.981,0,0,1933.0,2
1184,1,1143277,Klaranlage Udligenswil,Switzerland,CHE,47.083,8.399,2,47.177,8.41,Not Reported,1458,2,661.818,4,Advanced,1,14981.167,20450805.0,114.747,0,0,3800.0,2
1185,1,1143279,Klaranlage Lutzelau,Switzerland,CHE,47.025,8.462,2,47.023,8.36,Not Reported,4992,2,2265.977,4,Advanced,1,3552.168,20454039.0,93.135,0,0,8000.0,2
1186,1,1143281,Klaranlage Buttisholz,Switzerland,CHE,47.114,8.074,2,47.16,8.002,Not Reported,2842,2,1290.045,4,Advanced,1,271.71,20450449.0,4.042,0,0,5600.0,2
1187,1,1143283,Klaranlage Ruswil,Switzerland,CHE,47.077,8.109,2,47.044,8.206,Not Reported,3158,2,1433.485,4,Advanced,1,928.959,20453710.0,15.396,0,0,4600.0,2
1188,1,1143285,Klaranlage Sempach Neuenkirch,Switzerland,CHE,47.123,8.188,2,47.181,8.106,Not Reported,8408,2,3816.573,4,Advanced,1,66.99,20450450.0,2.915,0,0,12400.0,2
1189,1,1143286,Klaranlage Surental,Switzerland,CHE,47.219,8.076,2,47.223,8.081,Not Reported,42250,2,19178.19,4,Advanced,1,17.768,20449075.0,3.722,0,0,50000.0,2
1190,1,1143288,Klaranlage Oberes Wiggertal,Switzerland,CHE,47.231,7.971,2,47.31,7.906,Not Reported,47158,2,21406.038,4,Advanced,1,41.475,20446568.0,10.028,0,0,50000.0,2
1191,1,1143290,ALTDORF,Switzerland,CHE,46.886,8.627,2,46.981,8.602,Not Reported,34627,2,15717.946,4,Secondary,1,512.954,20455703.0,93.135,0,0,55500.0,2
1192,1,1143292,ANDERMATT,Switzerland,CHE,46.642,8.591,2,46.648,8.59,Not Reported,4772,2,2166.114,4,Secondary,1,343.83,20464033.0,8.595,0,0,11100.0,2
1193,1,1143294,BAUEN,Switzerland,CHE,46.936,8.58,2,46.994,8.594,Not Reported,264,2,119.835,4,Secondary,1,67150.351,20455267.0,93.135,0,0,617.0,2
1194,1,1143296,GOESCHENEN,Switzerland,CHE,46.668,8.591,2,46.71,8.606,Not Reported,231,2,104.856,4,Secondary,1,14409.253,20462388.0,17.486,0,0,1500.0,2
1195,1,1143298,ISENTHAL,Switzerland,CHE,46.913,8.579,2,46.994,8.594,Not Reported,162,2,73.535,4,Secondary,1,109429.572,20455267.0,93.135,0,0,650.0,2
1196,1,1143300,REALP,Switzerland,CHE,46.598,8.505,2,46.648,8.59,Not Reported,268,2,121.651,4,Secondary,1,6105.413,20464033.0,8.595,0,0,617.0,2
1197,1,1143302,SEELISBERG,Switzerland,CHE,46.985,8.58,2,46.981,8.481,Not Reported,1322,2,600.084,4,Secondary,1,13410.553,20455264.0,93.135,0,0,1867.0,2
1198,1,1143304,SISIKON,Switzerland,CHE,46.952,8.621,2,46.994,8.594,Not Reported,146,2,66.273,4,Secondary,1,121421.745,20455267.0,93.135,0,0,1917.0,2
1199,1,1143306,WASSEN,Switzerland,CHE,46.705,8.603,2,46.71,8.606,Not Reported,597,2,270.991,4,Secondary,1,5576.053,20462388.0,17.486,0,0,1417.0,2
1200,1,1143308,EINSIEDELN,Switzerland,CHE,47.142,8.752,2,47.169,8.727,Not Reported,22100,2,10031.669,4,Secondary,1,78.041,20450131.0,8.945,0,0,27500.0,2
1201,1,1143310,OBERES SIHLTAL,Switzerland,CHE,47.08,8.814,2,47.169,8.769,Not Reported,9041,2,4103.906,4,Secondary,1,124.666,20450949.0,5.874,0,0,11250.0,2
1202,1,1143313,GERSAU,Switzerland,CHE,46.993,8.509,2,46.99,8.469,Not Reported,8036,2,3647.715,4,Secondary,1,2207.002,20454914.0,93.135,0,0,10000.0,2
1203,1,1143314,HOEFE,Switzerland,CHE,47.206,8.765,2,47.231,8.71,Not Reported,43598,2,19790.077,4,Secondary,1,319.705,20448319.0,73.0,0,0,40000.0,2
1204,1,1143317,INNERTHAL,Switzerland,CHE,47.106,8.92,2,47.194,8.873,Not Reported,100,2,45.392,4,Secondary,1,7180.67,20450806.0,3.772,0,0,233.0,2
1205,1,1143319,UNTERMARCH,Switzerland,CHE,47.202,8.862,2,47.21,8.852,Not Reported,30136,2,13679.383,4,Secondary,1,462.073,20448953.0,73.0,0,1,37500.0,2
1206,1,1143320,OBERMARCH,Switzerland,CHE,47.18,8.962,2,47.21,8.865,Not Reported,8036,2,3647.715,4,Secondary,1,1730.083,20448954.0,73.0,0,0,10000.0,2
1207,1,1143321,VORDERTHAL,Switzerland,CHE,47.138,8.896,2,47.21,8.856,Not Reported,1037,2,470.717,4,Secondary,1,13400.14,20448953.0,73.0,0,0,1733.0,2
1208,1,1143322,MUOTATHAL,Switzerland,CHE,46.989,8.7,2,47.002,8.602,Not Reported,5237,2,2377.188,4,Secondary,1,440.308,20454790.0,12.087,0,0,8750.0,2
1209,1,1143323,ROTHENTHURM,Switzerland,CHE,47.112,8.67,2,47.169,8.727,Not Reported,808,2,366.769,4,Secondary,1,2108.181,20450131.0,8.945,0,0,1350.0,2
1210,1,1143324,SATTEL,Switzerland,CHE,47.075,8.625,2,46.998,8.598,Not Reported,2244,2,1018.6,4,Secondary,1,1029.046,20454790.0,12.12,0,0,3750.0,2
1211,1,1143325,SCHWYZ,Switzerland,CHE,47.013,8.621,2,46.998,8.598,Not Reported,55703,2,25284.799,4,Secondary,1,42.415,20454790.0,12.12,0,0,55000.0,2
1212,1,1143326,ALPNACH SARNERAATAL,Switzerland,CHE,46.941,8.287,2,47.01,8.356,Not Reported,52500,2,23830.888,4,Advanced,1,338.665,20454445.0,93.135,0,0,29000.0,2
1213,1,1143327,ENGELBERG,Switzerland,CHE,46.824,8.384,2,46.86,8.373,Not Reported,7175,2,3256.888,4,Advanced,1,161.921,20458478.0,6.066,0,0,25000.0,2
1214,1,1143328,KERNS MELCHTAL,Switzerland,CHE,46.838,8.291,2,46.919,8.269,Not Reported,2892,2,1312.741,4,Advanced,1,819.559,20456959.0,12.437,0,0,3000.0,2
1215,1,1143329,BUOCHSAUMUEHLE,Switzerland,CHE,46.978,8.414,2,46.994,8.469,Not Reported,20300,2,9214.61,4,Advanced,1,874.272,20454914.0,93.135,0,0,21000.0,2
1216,1,1143330,HERGISWILLOPPER,Switzerland,CHE,46.979,8.31,2,47.023,8.356,Not Reported,7300,2,3313.628,4,Advanced,1,2429.415,20454038.0,93.135,0,0,9000.0,2
1217,1,1143331,STANSROTZWINKEL,Switzerland,CHE,46.969,8.344,2,47.023,8.356,Not Reported,37333,2,16946.258,4,Advanced,1,475.846,20454038.0,93.135,0,0,25000.0,2
1218,1,1143332,Klaranlage Glarnerland,Switzerland,CHE,47.165,9.013,2,47.219,8.927,Not Reported,72917,2,33098.606,4,Advanced,1,191.558,20448700.0,73.0,0,0,70000.0,2
1219,1,1143333,CHAMSCHOENAU,Switzerland,CHE,47.199,8.442,2,47.252,8.406,Not Reported,176925,2,80310.091,4,Advanced,1,136.245,20447739.0,125.712,0,0,180000.0,2
1220,1,1143334,MENZINGENFINSTERSEE,Switzerland,CHE,47.171,8.635,2,47.248,8.569,Not Reported,221,2,100.317,4,Secondary,1,9226.089,20448947.0,10.711,0,0,517.0,2
1221,1,1143335,NEUHEIMTAL,Switzerland,CHE,47.209,8.586,2,47.294,8.54,Not Reported,1646,2,747.155,4,Secondary,1,1288.405,20448947.0,11.133,0,0,2750.0,2
1222,1,1143336,BUSSYAIPG,Switzerland,CHE,46.836,6.897,2,46.885,6.99,Not Reported,2773,2,1258.725,4,Secondary,1,131.28,20459284.0,1.898,0,1,4633.0,2
1223,1,1143337,DELLEY PORTALBANAIDE,Switzerland,CHE,46.923,6.957,2,46.994,7.002,Not Reported,3371,2,1530.17,4,Secondary,1,3243.859,20454788.0,57.432,0,0,5633.0,2
1224,1,1143338,DOMIDIERAIDE,Switzerland,CHE,46.876,7.012,2,46.91,7.023,Not Reported,4339,2,1969.566,4,Secondary,1,562.022,20457078.0,12.789,0,1,7250.0,2
1225,1,1143339,ESTAVAYER LE LACERES,Switzerland,CHE,46.841,6.825,2,46.873,6.819,Not Reported,47658,2,21632.999,4,Advanced,1,230.378,20458047.0,57.432,0,1,88750.0,2
1226,1,1143340,MONTAGNY,Switzerland,CHE,46.822,6.976,2,46.91,7.023,Not Reported,2275,2,1032.672,4,Advanced,1,1071.01,20457078.0,12.789,0,1,3375.0,2
1227,1,1143341,CHATONNAYE,Switzerland,CHE,46.755,6.932,2,46.848,6.956,Not Reported,798,2,362.229,4,Secondary,1,2359.514,20458871.0,9.888,0,1,1333.0,2
1228,1,1143342,ECUBLENSVOG,Switzerland,CHE,46.613,6.815,2,46.656,6.79,Not Reported,17278,2,7842.859,4,Secondary,1,56.809,20463795.0,5.066,0,1,21500.0,2
1229,1,1143343,ROMONTAIMPGPS,Switzerland,CHE,46.703,6.934,2,46.731,7.031,Not Reported,12054,2,5471.572,4,Secondary,1,51.214,20461740.0,3.18,0,1,15000.0,2
1230,1,1143344,TORNY,Switzerland,CHE,46.773,6.978,2,46.869,6.994,Not Reported,214,2,97.139,4,Secondary,1,9076.006,20458473.0,10.203,0,1,500.0,2
1231,1,1143345,BROCAICG,Switzerland,CHE,46.61,7.092,2,46.619,7.102,Not Reported,22100,2,10031.669,4,Secondary,1,171.084,20464689.0,19.748,0,1,27500.0,2
1232,1,1143346,CHARMEYAECE,Switzerland,CHE,46.617,7.16,2,46.619,7.102,Not Reported,8304,2,3769.366,4,Secondary,1,453.656,20464689.0,19.748,0,1,10333.0,2
1233,1,1143347,VUIPPENSAIS,Switzerland,CHE,46.666,7.08,2,46.756,7.11,Not Reported,39875,2,18100.126,4,Advanced,1,110.045,20461053.0,22.844,0,1,45512.0,2
1234,1,1143348,AUTIGNYAEGN,Switzerland,CHE,46.733,7.034,2,46.785,7.123,Not Reported,9188,2,4170.632,4,Secondary,1,87.387,20461162.0,4.17,0,1,11433.0,2
1235,1,1143349,CORPATAUX MAGNEDENS,Switzerland,CHE,46.736,7.102,2,46.769,7.123,Not Reported,848,2,384.926,4,Secondary,1,5141.784,20461053.0,22.903,0,1,1417.0,2
1236,1,1143350,CORSEREY,Switzerland,CHE,46.775,6.993,2,46.873,7.006,Not Reported,200,2,90.784,4,Secondary,1,9833.075,20458473.0,10.331,0,1,467.0,2
1237,1,1143351,FRIBOURGAELE,Switzerland,CHE,46.814,7.163,2,46.894,7.215,Not Reported,152700,2,69313.839,4,Secondary,1,40.482,20457518.0,31.674,0,0,188333.0,2
1238,1,1143352,GROLLEY,Switzerland,CHE,46.835,7.063,2,46.931,7.085,Not Reported,1746,2,792.547,4,Secondary,1,1606.473,20456512.0,14.727,0,1,2917.0,2
1239,1,1143353,LENTIGNY,Switzerland,CHE,46.759,6.998,2,46.856,6.973,Not Reported,678,2,307.759,4,Secondary,1,2848.257,20458473.0,10.142,0,1,1133.0,2
1240,1,1143354,MARLYAEGN,Switzerland,CHE,46.78,7.128,2,46.781,7.131,Not Reported,24109,2,10943.597,4,Secondary,1,230.516,20460373.0,29.071,0,1,30000.0,2
1241,1,1143355,POSIEUX,Switzerland,CHE,46.769,7.118,2,46.769,7.123,Not Reported,2324,2,1054.914,4,Secondary,1,1876.811,20461053.0,22.903,0,1,3883.0,2
1242,1,1143356,VILLARS SUR GLANE,Switzerland,CHE,46.784,7.114,2,46.781,7.131,Not Reported,30136,2,13679.383,4,Secondary,1,184.615,20460373.0,29.071,0,1,37500.0,2
1243,1,1143357,PENSIERAESC,Switzerland,CHE,46.845,7.141,2,46.894,7.215,Not Reported,30136,2,13679.383,4,Secondary,1,201.055,20457518.0,31.674,0,0,37500.0,2
1244,1,1143358,KERZERS,Switzerland,CHE,46.975,7.181,2,46.965,7.115,Not Reported,12322,2,5593.223,4,Secondary,1,262.8,20455595.0,16.948,0,0,15333.0,2
1245,1,1143359,MISERY,Switzerland,CHE,46.857,7.056,2,46.944,7.106,Not Reported,639,2,290.056,4,Secondary,1,4387.784,20456281.0,14.727,0,1,1067.0,2
1246,1,1143360,MORAT,Switzerland,CHE,46.942,7.137,2,46.965,7.115,Not Reported,20091,2,9119.74,4,Secondary,1,161.565,20455595.0,16.948,0,0,25000.0,2
1247,1,1143361,VILLAREPOS,Switzerland,CHE,46.892,7.08,2,46.965,7.115,Not Reported,748,2,339.533,4,Secondary,1,4313.704,20455595.0,16.948,0,0,1250.0,2
1248,1,1143362,ZUMHOLZSENSE OBERLAND,Switzerland,CHE,46.759,7.302,2,46.848,7.34,Not Reported,11050,2,5015.834,4,Secondary,1,78.101,20458958.0,4.476,0,0,13750.0,2
1249,1,1143363,OENSINGENFALKENSTEIN,Switzerland,CHE,47.292,7.742,2,47.323,7.84,Not Reported,23000,2,10440.198,4,Advanced,1,37.612,20447174.0,4.424,0,0,38500.0,2
1250,1,1143364,GAENSBRUNNEN,Switzerland,CHE,47.265,7.466,2,47.29,7.381,Not Reported,65,2,29.505,4,Secondary,1,12291.186,20446808.0,4.197,0,0,375.0,2
1251,1,1143365,WELSCHENROHR,Switzerland,CHE,47.28,7.537,2,47.302,7.635,Not Reported,826,2,374.939,4,Secondary,1,271.073,20447172.0,1.172,0,0,1750.0,2
1252,1,1143366,BIBERN,Switzerland,CHE,47.149,7.465,2,47.177,7.56,Not Reported,225,2,102.132,4,Secondary,1,22125.416,20450247.0,26.153,0,0,375.0,2
1253,1,1143367,LUESSLINGEN,Switzerland,CHE,47.195,7.502,2,47.219,7.569,Not Reported,628,2,285.063,4,Secondary,1,67267.22,20449178.0,221.934,0,0,1800.0,2
1254,1,1143368,MESSENLIMPACHTAL,Switzerland,CHE,47.107,7.458,2,47.152,7.54,Not Reported,5500,2,2496.569,4,Advanced,1,871.517,20450673.0,25.154,0,0,12000.0,2
