gutenberg_id,subject_type,subject
15910,lcsh,Pharmacy -- England
34245,lcc,DT
10870,lcc,PS
56376,lcsh,United States -- Politics and government -- 1901-1909
71942,lcc,QK
25975,lcsh,Bible and science
21525,lcsh,Aristocracy (Social class) -- Fiction
47778,lcc,E456
65686,lcsh,Criminals -- Canada -- Biography
74626,lcsh,Christian life -- Juvenile fiction
61030,lcsh,Sioux Falls (S.D.) -- Directories
75230,lcsh,Psychological fiction -- History and criticism
56459,lcc,PH
62286,lcsh,Hopi mythology
58295,lcc,F850.5
38609,lcsh,Family -- Juvenile fiction
55455,lcc,F2201
35346,lcsh,Children -- Conduct of life -- Juvenile fiction
24772,lcsh,Girls -- Juvenile fiction
44386,lcc,PT
40044,lcc,F206
62981,lcsh,"United States -- History -- Civil War, 1861-1865 -- Regimental histories"
19735,lcsh,Electricity -- Fiction
47990,lcc,QH
26980,lcsh,"Nelson, Frank Howard, 1869-1939"
70848,lcsh,Devotional literature
31589,lcc,PZ
64271,lcsh,Burma -- Civilization
32055,lcsh,Science fiction
3438,lcsh,Fairy tales
10256,lcsh,Christmas music
57580,lcsh,California -- Description and travel
62153,lcsh,Railroads -- England
73071,lcsh,Korea -- Foreign relations -- Japan
17704,lcsh,Tales -- France -- Translations into English
69138,lcsh,British Antarctic Expedition (1907-1909)
29344,lcsh,Literature -- Periodicals
75756,lcc,PT
21110,lcsh,Young women -- Fiction
50431,lcsh,Adventure stories
51196,lcsh,Chautauqua Institution -- Periodicals
6458,lcsh,"Parmly, Jack (Fictitious character) -- Juvenile fiction"
59495,lcc,PS
22463,lcsh,Historical fiction
16618,lcsh,Generals -- Rome -- Drama
64694,lcsh,Netherlands Antilles -- Juvenile fiction
39517,lcc,AP
33751,lcc,NE
25255,lcsh,Indians of South America -- Peru -- Social life and customs
54582,lcsh,"Short stories, Finnish"
68548,lcsh,Beaver Island (Mich.) -- Fiction
35657,lcsh,First loves -- Fiction
64264,lcsh,Short stories
17883,lcc,PQ
70401,lcsh,Jews in literature
51709,lcsh,French fiction -- 19th century
12666,lcc,PQ
26293,lcsh,Friendship -- Fiction
8789,lcc,PQ
3804,lcsh,Normandy (France) -- Fiction
39732,lcsh,Avarice -- Juvenile fiction
58882,lcc,DA
33766,lcsh,Phosphorus
20523,lcsh,Art and religion -- Greece
66667,lcc,LB
11323,lcsh,False imprisonment -- Fiction
56744,lcc,PA
47923,lcsh,"Great Britain -- History -- John, 1199-1216 -- Fiction"
14283,lcsh,Christian literature for children -- Periodicals
2870,lcsh,Fathers and daughters -- Fiction
9516,lcsh,Fantasy fiction
177,lcsh,Love stories
33522,lcsh,Truthfulness and falsehood -- Juvenile fiction
65743,lcsh,Cookbooks
6909,lcsh,Outdoor life -- Juvenile fiction
26039,lcsh,Children's stories
40632,lcsh,Hungarian fiction -- Translations into Finnish
55621,lcsh,"Satire, English -- Early works to 1800"
8602,lcsh,English fiction -- 19th century
68524,lcc,PR
3944,lcc,PQ
2145,lcsh,Bible. New Testament -- History of Biblical events -- Fiction
58755,lcsh,"Great Britain -- History -- Restoration, 1660-1688 -- Juvenile fiction"
66416,lcsh,Short stories
10183,lcsh,Piano music
24724,lcsh,Canada -- Fiction
56412,lcsh,Church of England -- France -- Paris
57092,lcsh,German fiction -- Translations into Finnish
30662,lcsh,New York (N.Y.) -- Fiction
59452,lcc,AP
67281,lcsh,Adventure stories
73511,lcsh,Conduct of life -- Juvenile fiction
39001,lcc,DA
31671,lcc,HQ
26538,lcsh,Vacations -- Juvenile fiction
63930,lcsh,Human-alien encounters -- Fiction
69410,lcsh,English fiction -- 20th century
62261,lcsh,Venus (Planet) -- Fiction
45675,lcsh,English wit and humor -- Periodicals
30520,lcsh,Voyages and travels -- Periodicals
4266,lcsh,Explorers -- Newfoundland and Labrador -- Labrador -- Biography
15147,lcsh,Crocheting
75606,lcsh,English drama -- 17th century
38305,lcsh,Boy Scouts of America -- Juvenile fiction
8902,lcc,PR
34763,lcsh,Children's plays
5476,lcsh,Biographical fiction
65684,lcc,PQ
21671,lcsh,"World War, 1914-1918 -- Juvenile fiction"
66517,lcsh,French fiction -- Translations into English
59059,lcsh,Prostitution
24315,lcsh,Church history
74082,lcsh,Social classes -- Juvenile fiction
51411,lcc,D501
55106,lcsh,Quests (Expeditions) -- Juvenile fiction
56838,lcsh,Hypnotism -- Fiction
56120,lcc,PZ
70886,lcc,DP
28332,lcsh,France -- Social life and customs -- 19th century
38547,lcsh,Short stories
23890,lcsh,Short stories
64038,lcsh,Kongo (African people) -- Folklore
68480,lcsh,Indigenous peoples -- Juvenile fiction
39483,lcsh,Girls
27790,lcsh,Education
60760,lcsh,Natural history -- England
68783,lcsh,Space colonies -- Fiction
43804,lcc,DG
2140,lcsh,"Great Britain -- History -- Stuarts, 1603-1714"
61960,lcsh,"Canada, Northern -- Fiction"
22447,lcc,PR
63439,lcsh,Portuguese poetry -- 19th century
9269,lcsh,Sailors -- Fiction
75516,lcsh,American fiction -- 20th century
19450,lcsh,Earthquakes -- Juvenile fiction
22136,lcc,Z
70304,lcc,BX
16267,lcsh,English drama
14842,lcc,AP
68781,lcsh,Beards
70820,lcc,PR
54463,lcsh,West Country (England) -- Fiction
10424,lcsh,Popular instrumental music -- 1911-1920
47064,lcc,DU
36012,lcsh,Dakota Indians -- Folklore
5821,lcsh,Political fiction
13716,lcsh,Venus (Planet) -- Fiction
18979,lcsh,Northwest Passage
25359,lcc,PZ
61339,lcc,DP
4916,lcsh,Marriage -- Fiction
46540,lcsh,Winter -- Juvenile fiction
1397,lcsh,Revolutions
62125,lcc,AP
19236,lcsh,Bahais -- United States
58633,lcc,PR
14976,lcsh,Lynching
74538,lcsh,Vegetarianism
72589,lcsh,Pathologists -- Fiction
10401,lcc,KF
42619,lcsh,Western stories
10308,lcc,M
16170,lcc,U
523,lcsh,"Cixi, Empress dowager of China, 1835-1908"
29890,lcc,PR
24697,lcsh,Children -- Conduct of life -- Juvenile fiction
10336,lcc,PR
38657,lcsh,Humorous stories
54109,lcsh,"Horror tales, English"
66485,lcsh,Millionaires -- Fiction
4243,lcsh,"More, Thomas, Saint, 1478-1535"
19369,lcsh,French -- England -- London -- Fiction
766,lcsh,Bildungsromans
15903,lcsh,Boys -- Juvenile fiction
75905,lcc,PS
28305,lcc,PS
70068,lcsh,Octavia Hill Association
23477,lcsh,Children's stories
63775,lcsh,Psychological fiction
36445,lcsh,Motion picture industry -- Fiction
23514,lcsh,Southern States -- Social life and customs -- Fiction
71186,lcsh,United States -- History -- Periodicals
39766,lcsh,"Ballads, Scots -- Scotland -- Texts"
60660,lcc,PZ
68683,lcsh,"Authors, American"
36042,lcc,PS
66942,lcsh,"Architecture, Domestic -- Japan"
65696,lcc,PZ
42796,lcsh,Conduct of life -- Juvenile fiction
41582,lcc,E300
75247,lcsh,Christmas plays
38624,lcc,PR
57556,lcsh,Rabbits -- Juvenile fiction
56277,lcc,E456
71776,lcsh,Political science
63508,lcsh,Yucatán (Mexico : State) -- Juvenile fiction
9879,lcc,PR
41061,lcsh,Alaska -- Description and travel
19555,lcsh,Siblings -- Juvenile fiction
43151,lcsh,British -- Italy -- Fiction
44965,lcsh,"Peninsular War, 1807-1814 -- Personal narratives, British"
18956,lcsh,"Dewey, Orville, 1794-1882"
45018,lcsh,Embryology
39166,lcsh,Historical fiction
75927,lcsh,Fisheries -- Newfoundland and Labrador
14010,lcsh,Popular literature -- Great Britain -- Periodicals
8611,lcsh,Poor children -- Fiction
10282,lcsh,Folk dance music -- Poland
23666,lcsh,"Furniture, Mission -- Design and construction"
62820,lcsh,Murder -- Fiction
48391,lcsh,Pottery -- Collectors and collecting
34649,lcc,HX
53667,lcsh,West (U.S.) -- History -- Poetry
44321,lcsh,Miniature painting -- United States
7139,lcsh,Slavery -- United States
60872,lcsh,American essays -- 20th century
26460,lcsh,Fairy tales -- England
1177,lcsh,"Socrates -- Trials, litigation, etc. -- Early works to 1800"
33530,lcsh,Schools -- Juvenile fiction
29539,lcsh,Voyages and travels -- Periodicals
25788,lcsh,"Philosophy, English -- 18th century"
57015,lcc,PZ
72910,lcc,PN
43665,lcc,DS
45031,lcsh,"Louis XIII, King of France, 1601-1643 -- Childhood and youth"
55289,lcsh,Man-woman relationships -- Drama
32703,lcsh,Rural clergy
34942,lcsh,Bridges -- Design and construction
57458,lcsh,Freemasons
16656,lcc,CE
69303,lcsh,"Michelangelo Buonarroti, 1475-1564"
58336,lcc,PZ
73258,lcc,DS
7336,lcsh,Canadian poetry -- 19th century
62112,lcsh,"Russo-Swedish War, 1808-1809 -- Juvenile fiction"
26124,lcsh,French drama -- 18th century
50364,lcsh,"Walls, Roman -- Great Britain"
1390,lcsh,West (U.S.) -- Social life and customs -- Fiction
3717,lcsh,Devon (England) -- Fiction
56223,lcsh,Scotland
51018,lcsh,"Short stories, Russian -- Translations into English"
65073,lcsh,Historical fiction
56503,lcc,HV
73751,lcsh,Rome -- Antiquities
17493,lcsh,Orphans -- Fiction
43506,lcsh,"Cuffe, Paul, 1795 or 1796-"
18771,lcsh,"World War, 1914-1918 -- France"
15606,lcc,DH
63688,lcsh,"Sermons, English -- 19th century"
40173,lcsh,Bible. Old Testament -- Introductions
3218,lcsh,English language -- Dictionaries -- German
26466,lcsh,English essays
51297,lcc,PS
61703,lcc,RC
52518,lcc,DS
73917,lcsh,Treasure troves -- Fiction
11115,lcc,PZ
58901,lcsh,Italy -- Description and travel -- Early works to 1800
19281,lcsh,Bahai Faith -- Doctrines
52607,lcsh,"Hundred Years' War, 1339-1453"
50584,lcsh,Trees -- Diseases and pests -- Southern States
41784,lcsh,Siblings -- Juvenile fiction
12534,lcc,PQ
38828,lcsh,Kurdistan -- Description and travel
39789,lcsh,Historic buildings -- New York (State) -- New York
16783,lcc,E300
24262,lcsh,"Antinoüs, approximately 110-130 -- Poetry"
13108,lcsh,Popular literature -- Great Britain -- Periodicals
72374,lcsh,Vienna (Austria) -- Fiction
21171,lcsh,Christian pilgrims and pilgrimages -- Fiction
36015,lcc,PZ
7464,lcsh,Inheritance and succession -- Fiction
60280,lcsh,London (England) -- Description and travel
49513,lcsh,"Botany, Medical -- England"
21434,lcsh,"Kemble, Fanny, 1809-1893 -- Correspondence"
55414,lcc,F721
40887,lcsh,Immigrants -- United States
3874,lcsh,"France -- History -- Louis XIV, 1643-1715"
48657,lcc,BX
54038,lcc,DT
2545,lcc,PS
26170,lcsh,Jews -- Europe
11710,lcsh,Popular literature -- Great Britain -- Periodicals
8,lcc,E456
42835,lcc,PS
3980,lcsh,French fiction -- Translations into English
271,lcsh,Human-animal relationships -- Juvenile fiction
38975,lcsh,Socialism
59626,lcc,PZ
34050,lcc,PG
49913,lcsh,Fantasy fiction
21637,lcc,PR
67975,lcsh,Literature -- Periodicals
55752,lcsh,Catholic Church -- Fiction
21813,lcsh,Pirates -- Juvenile fiction
45683,lcsh,Gifted children -- Juvenile fiction
63581,lcsh,Dystopias -- Fiction
4370,lcc,D
74198,lcsh,Journalists -- Fiction
47592,lcsh,Aristocracy (Social class) -- Great Britain -- Fiction
58492,lcsh,"Church, J. (John), approximately 1780-approximately 1825"
9655,lcc,PQ
23771,lcc,PS
30881,lcc,PZ
8786,lcsh,Hell -- Poetry
2645,lcsh,"Napoleon I, Emperor of the French, 1769-1821 -- Death and burial"
21105,lcsh,Sailors -- Juvenile fiction
59113,lcsh,"Canada, Northern -- Fiction"
28021,lcsh,Fugitive slaves -- Juvenile fiction
75851,lcsh,Real estate development -- California
53975,lcc,PZ
30575,lcsh,English wit and humor -- Periodicals
41603,lcc,PZ
72546,lcsh,Christmas -- Pictorial works
11057,lcsh,Race relations -- Fiction
54342,lcc,PS
867,lcsh,Domestic fiction
75955,lcc,PZ
61772,lcsh,"Sterne, Laurence, 1713-1768 -- Correspondence -- Translations into French"
21619,lcc,PZ
67306,lcsh,Western stories
46615,lcsh,Fantasy fiction -- History and criticism -- Periodicals
57464,lcc,PR
42680,lcsh,Los Angeles (Calif.)
73072,lcsh,Western stories
55308,lcsh,Economics
32819,lcsh,Short stories
68275,lcsh,Young women -- Fiction
55758,lcc,D
65917,lcc,F850.5
16496,lcc,DA
56544,lcsh,"France -- History -- Wars of the Vendée, 1793-1832"
60213,lcc,
3412,lcsh,Malay Peninsula -- Description and travel
27943,lcc,RC
31031,lcsh,"Gunpowder Plot, 1605"
1720,lcc,PR
71099,lcc,PS
50606,lcc,DA
68571,lcc,PH
38071,lcc,PR
62446,lcsh,Finnish drama -- 20th century
17651,lcsh,Norwegian drama
72971,lcsh,Hell -- Fiction
58149,lcsh,Catholic Church -- France
66418,lcsh,Periodicals
9528,lcsh,"Satire, English"
45350,lcc,HX
22198,lcc,PR
19618,lcsh,"Fables, Greek -- Translations into English"
8489,lcsh,Poetry -- Authorship
43640,lcsh,Hunters -- Juvenile fiction
33777,lcc,PZ
51544,lcsh,"State, The"
23332,lcsh,American poetry -- 19th century
41293,lcsh,Suffrage
28413,lcsh,"Authors, Latin"
33710,lcsh,Mammals -- North America
8939,lcsh,"Africa, West -- Fiction"
30908,lcsh,Bible -- History
5518,lcsh,Egypt -- History -- Fiction
62768,lcsh,Murder -- Investigation -- Juvenile fiction
27039,lcsh,Project Gutenberg
68268,lcsh,American fiction -- 20th century
22328,lcsh,Texas -- Fiction
48125,lcsh,Brussels (Belgium) -- Fiction
41987,lcc,TC
27674,lcsh,War stories
19112,lcc,PR
10762,lcsh,Authors -- Fiction
11290,lcsh,Girls -- Conduct of life -- Juvenile fiction
10956,lcc,DS
58980,lcsh,Love stories
53984,lcc,PS
63399,lcc,PS
26272,lcsh,Historical fiction
25206,lcc,QC
61833,lcc,DD
14052,lcc,PQ
7709,lcsh,Domestic fiction
23653,lcsh,Inheritance and succession -- Fiction
66571,lcc,PS
20443,lcc,PS
56508,lcc,KF
27076,lcc,Q
57884,lcsh,"World War, 1914-1918 -- Fiction"
25477,lcsh,Grandfathers -- Juvenile fiction
47146,lcsh,Legends -- Alaska
61261,lcsh,Sewing -- Juvenile literature
72280,lcsh,Children's stories
55826,lcsh,"Lane, Peggy (Fictitious character) -- Juvenile fiction"
55581,lcsh,"Göring, Hermann, 1893-1946 -- Trials, litigation, etc."
61654,lcsh,Pets -- Juvenile fiction
57366,lcsh,Thames Valley (England)
64223,lcc,PR
18571,lcc,E011
54138,lcsh,"Cooking, American"
24801,lcsh,Impostors and imposture -- Fiction
66145,lcsh,American essays -- 20th century
69725,lcsh,Woodwork
52072,lcsh,Indians of North America -- Wars -- 1750-1815
39987,lcsh,India -- Fiction
2504,lcsh,Cities and towns
5162,lcsh,Women -- Crimes against -- Fiction
25875,lcsh,Detective and mystery stories
1179,lcc,PA
41674,lcsh,"Corot, Jean-Baptiste-Camille, 1796-1875"
19893,lcc,D
51124,lcsh,Latin literature -- Translations into Finnish
59564,lcsh,"Soviet Union -- History -- Revolution, 1917-1921"
6090,lcc,PS
45281,lcc,PR
22862,lcc,BS
59182,lcsh,North Pole -- Juvenile fiction
18985,lcsh,Arctic regions -- Discovery and exploration -- British
21541,lcc,PS
10932,lcc,PS
34977,lcsh,"New York (State) -- History -- Colonial period, ca. 1600-1775"
57764,lcsh,Criminals -- Canada
36643,lcsh,Monmouthshire (Wales) -- Description and travel
44999,lcsh,Swedish fiction -- Translations into Finnish
7104,lcsh,Fugitive slaves -- Fiction
31481,lcsh,"Children's stories, Spanish"
18997,lcsh,Adventure stories
69608,lcsh,"Fantasy literature, American -- Periodicals"
71750,lcsh,Cuba -- Juvenile fiction
25620,lcsh,Arab countries -- Fiction
48985,lcsh,Gardens -- England
22943,lcsh,Nobility -- Fiction
66143,lcsh,Science fiction
56773,lcsh,African Americans -- Juvenile fiction
1236,lcsh,United States -- Discovery and exploration
65119,lcsh,Short stories
2719,lcc,PS
24582,lcsh,Christian life -- Juvenile fiction
74403,lcc,PQ
39138,lcsh,Elopement -- Fiction
54957,lcsh,Germany -- Politics and government -- 1918-1933
40428,lcc,BV
35179,lcc,PS
20903,lcc,SB
2095,lcsh,Illegitimate children -- Fiction
53446,lcc,BX
60303,lcsh,Soldiers -- Fiction
20933,lcc,QH
44800,lcsh,Law -- Philosophy
39427,lcsh,Russian fiction -- Translations into English
8512,lcc,PQ
74412,lcsh,"Tolstoy, Leo, graf, 1828-1910"
23938,lcsh,"Hua, Mulan (Legendary character) -- Fiction"
42088,lcc,PC
73355,lcc,PS
15336,lcsh,Explorers -- Spain -- Biography
208,lcsh,Psychological fiction
17056,lcsh,Adventure and adventurers -- Juvenile fiction
21761,lcc,QK
15264,lcc,PH
52434,lcsh,Food adulteration and inspection
21201,lcsh,Brazil -- Description and travel
70106,lcc,PR
43968,lcsh,"Torver (Cumbria, England)"
37891,lcsh,Westmorland (England) -- Social life and customs
53844,lcsh,Friendship -- Juvenile fiction
63683,lcsh,Venus (Planet) -- Fiction
75381,lcc,VK
21077,lcc,BF
10600,lcc,G
73096,lcsh,London (England) -- Fiction
66800,lcsh,Periodicals
3439,lcsh,Fairy tales
63236,lcc,PH
18382,lcc,AP
49083,lcc,PT
11074,lcsh,Horror tales
11333,lcc,PZ
22263,lcc,NE
53180,lcsh,Upper class -- England -- Fiction
7592,lcsh,Families -- Fiction
1069,lcc,PQ
63122,lcc,G
34910,lcsh,Essays
24699,lcc,CT
64952,lcsh,Kolkata (India) -- Social life and customs
32391,lcc,PT
18740,lcsh,Rouen (France) -- Guidebooks
56758,lcsh,"Dostoyevsky, Fyodor, 1821-1881"
38074,lcsh,"Hugo, Victor, 1802-1885 -- Criticism and interpretation"
58718,lcsh,Eskimos -- Juvenile fiction
42989,lcc,PR
60722,lcsh,Animals -- Poetry
44783,lcsh,"United States. Army. Ohio Infantry Regiment, 7th (1861-1864) -- History"
72558,lcc,PS
49835,lcc,DS
65268,lcc,RT
74643,lcc,PR
67853,lcsh,Paris (France) -- Description and travel
3447,lcc,PJ
17331,lcsh,Egypt -- History
69373,lcsh,United States -- Social life and customs -- Fiction
38816,lcc,PR
60200,lcsh,African Americans -- Conduct of life
21325,lcc,R
67802,lcsh,Dogs -- Juvenile fiction
43675,lcsh,African Americans -- Juvenile fiction
41641,lcsh,Prayer -- Juvenile fiction
42617,lcc,PT
56525,lcc,PH
10446,lcsh,"War stories, English"
24101,lcc,PS
57259,lcsh,"Madison, James, 1751-1836"
39653,lcsh,Historical materialism
4590,lcsh,American fiction -- 19th century
11860,lcsh,Historical fiction
45391,lcsh,Australia -- Poetry
65255,lcsh,English drama -- 19th century
75808,lcsh,Criminals -- Fiction
5642,lcsh,Australia -- Fiction
71705,lcsh,Christian life
50789,lcc,DS
58070,lcsh,Humorous stories
5905,lcsh,Knights and knighthood -- Spain -- Fiction
48103,lcc,E456
51644,lcsh,Diary fiction
72498,lcc,UG
5402,lcc,PE
63856,lcsh,Man-woman relationships -- Fiction
45536,lcsh,Conversion -- Juvenile fiction
49790,lcc,PR
46635,lcsh,Church of Jesus Christ of Latter-day Saints -- Doctrines
53458,lcc,TX
49246,lcc,AP
63215,lcsh,Ethics
63746,lcsh,Sunday legislation -- Great Britain
47851,lcc,AP
65339,lcc,HV
62858,lcsh,Ethics -- Early works to 1800
12124,lcsh,"Horror tales, English"
60269,lcsh,Travel -- Juvenile fiction
55211,lcc,PQ
49928,lcsh,"Poland -- History -- Michael Wisniowiecki, 1669-1673 -- Fiction"
41147,lcsh,"Henry IV, King of France, 1553-1610"
298,lcsh,Swindlers and swindling -- Fiction
67295,lcsh,Florence (Italy) -- History
44599,lcc,D501
13100,lcc,PT
75338,lcsh,Selfishness -- Juvenile fiction
2816,lcc,HX
31611,lcsh,Robots -- Fiction
22672,lcc,AP
73331,lcc,PZ
66315,lcc,BD
33175,lcc,PN
28089,lcc,PR
7975,lcsh,"Hope-Scott, James Robert, 1812-1873"
49927,lcsh,"Short stories, English"
67764,lcsh,Idaho -- Fiction
42522,lcsh,Philanthropists -- Massachusetts -- Boston -- Biography
15227,lcsh,Conduct of life -- Juvenile fiction
22818,lcsh,Celebrities -- Poetry
56476,lcc,PQ
19319,lcsh,Bees
66701,lcc,E186
6944,lcsh,"Porteous Riots, 1736 -- Fiction"
9197,lcsh,England -- Antiquities
54807,lcsh,"Chateaubriand, François-René, vicomte de, 1768-1848"
27907,lcc,PZ
14418,lcsh,Saving and investment
42652,lcsh,Booksellers' catalogs -- England -- London
69274,lcc,F516
33141,lcc,AP
31291,lcc,PR
26408,lcsh,Perpetual motion
13549,lcsh,Military art and science
403,lcsh,Mines and mineral resources -- Fiction
40581,lcsh,Adventure stories
12294,lcc,AP
54259,lcsh,Spanish literature
38128,lcsh,Women political prisoners -- Denmark -- Biography
28495,lcc,PR
64278,lcc,B
8239,lcsh,"Bible. Kings, 2nd"
41662,lcsh,Fishes -- Juvenile fiction
51458,lcsh,Nicaraguan poetry
56730,lcsh,Street life -- Juvenile fiction
28617,lcsh,Science fiction -- Periodicals
1606,lcsh,"Dudley, Amy Robsart, Lady, 1532?-1560 -- Fiction"
19279,lcc,BP
38912,lcc,AP
42564,lcsh,Indian art
8731,lcsh,"Sermons, American"
153,lcsh,Wessex (England) -- Fiction
70650,lcc,DS
47447,lcc,DA
60128,lcc,AP
65804,lcsh,"Stoves, Electric"
73081,lcsh,Voyages and travels -- Juvenile literature
45565,lcc,DG
60444,lcc,PZ
54438,lcsh,Dueling
22104,lcsh,Indians of North America -- Drama
60698,lcsh,Science fiction
29741,lcsh,Literature -- Periodicals
56670,lcsh,Jealousy -- Fiction
45819,lcsh,"Crécy, Battle of, Crécy-en-Ponthieu, France, 1346 -- Fiction"
17482,lcsh,Imaginary places -- Juvenile fiction
59240,lcc,PZ
61779,lcsh,Papacy -- History
19052,lcsh,English language -- Etymology
32184,lcc,PZ
39714,lcsh,Automobiles -- Motors -- Testing -- Equipment and supplies
14961,lcsh,London (England) -- History -- 19th century -- Fiction
36501,lcsh,Christian life -- Juvenile fiction
49594,lcsh,Prostitutes -- Fiction
1147,lcsh,Supernatural -- Fiction
11840,lcc,Z
14282,lcc,PA
61028,lcsh,Utopias -- Fiction
12047,lcsh,"Mary, Blessed Virgin, Saint -- Legends"
7070,lcsh,Conduct of life -- Fiction
62319,lcsh,Extrasolar planets -- Fiction
49480,lcsh,American drama -- 19th century
