week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
1987-04-05,44,4530629.0,Stardust,Biltmore Theatre,39443.0,,13.89,,2839,890,0.3987,8,0
1987-04-05,44,4530629.0,Starlight Express,Gershwin Theatre,544463.0,,41.57,,13097,1803,0.908,8,0
1987-04-05,44,4530629.0,Sweet Sue,Royale Theatre,88788.0,,22.4,,3963,1058,0.4682,8,0
1987-04-05,44,4530629.0,The Mikado,Virginia Theatre,106550.0,,19.62,,5430,1204,0.5637,5,3
1987-04-05,44,4530629.0,The Musical Comedy Murders of 1940,Longacre Theatre,50704.0,,13.71,,3698,1096,0.5623,0,6
1987-04-05,44,4530629.0,The Mystery of Edwin Drood,Imperial Theatre,211794.0,,26.97,,7853,1425,0.6889,8,0
1987-04-05,44,4530629.0,The Nerd,Helen Hayes Theatre,60991.0,,19.24,,3170,565,0.7013,8,0
1987-04-12,45,4730970.0,42nd Street,St. James Theatre,219136.0,,31.68,,6917,1583,0.5462,8,0
1987-04-12,45,4730970.0,A Chorus Line,Sam S. Shubert Theatre,196883.0,,28.93,,6806,1472,0.578,8,0
1987-04-12,45,4730970.0,A Month of Sundays,Ritz Theatre,45645.0,,16.9,,2701,954,0.3539,0,8
1987-04-12,45,4730970.0,Barbara Cook: A Concert for the Theatre,Ambassador Theatre,37760.0,,19.18,,1969,1120,0.2511,0,7
1987-04-12,45,4730970.0,Big River,Eugene O'Neill Theatre,176984.0,,30.51,,5800,1018,0.7122,8,0
1987-04-12,45,4730970.0,Blithe Spirit,Neil Simon Theatre,257968.0,,31.64,,8153,1366,0.7461,8,0
1987-04-12,45,4730970.0,Broadway Bound,Broadhurst Theatre,217821.0,,30.32,,7184,1186,0.7572,8,0
1987-04-12,45,4730970.0,Cats,Winter Garden Theatre,457478.0,,38.03,,12029,1482,1.0146,8,0
1987-04-12,45,4730970.0,Coastal Disturbances,Circle in the Square Theatre,71373.0,,20.21,,3531,604,0.7308,8,0
1987-04-12,45,4730970.0,Fences,46th Street Theatre,172871.0,,23.91,,7230,1276,0.7083,8,0
1987-04-12,45,4730970.0,I'm Not Rappaport,Booth Theatre,112529.0,,24.98,,4504,783,0.719,8,0
1987-04-12,45,4730970.0,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,144876.0,,22.75,,6367,1072,0.8485,7,0
1987-04-12,45,4730970.0,La Cage aux Folles,Palace Theatre,242371.0,,34.62,,7000,1683,0.5199,8,0
1987-04-12,45,4730970.0,Les Miserables,Imperial Theatre,499403.0,,35.66,,14004,1752,0.9991,8,0
1987-04-12,45,4730970.0,Me and My Girl,Marquis Theatre,518908.0,,40.82,,12712,1570,1.0121,8,0
1987-04-12,45,4730970.0,Oh! Calcutta!,Edison Theatre,46212.0,,14.56,,3173,499,0.6359,10,0
1987-04-12,45,4730970.0,Safe Sex,Lyceum Theatre,71664.0,,24.1,,2973,919,0.4044,8,0
1987-04-12,45,4730970.0,Sleight of Hand,Cort Theatre,70548.0,,12.13,,5814,1084,0.6704,0,8
1987-04-12,45,4730970.0,Stardust,Biltmore Theatre,36969.0,,14.14,,2614,890,0.3671,8,0
1987-04-12,45,4730970.0,Starlight Express,Gershwin Theatre,543671.0,,41.48,,13106,1803,0.9086,8,0
1987-04-12,45,4730970.0,Sweet Sue,Royale Theatre,91255.0,,23.62,,3863,1058,0.4564,8,0
1987-04-12,45,4730970.0,The Mikado,Virginia Theatre,112846.0,,22.2,,5084,1204,0.5278,8,0
1987-04-12,45,4730970.0,The Musical Comedy Murders of 1940,Longacre Theatre,82681.0,,15.31,,5399,1096,0.6158,8,0
1987-04-12,45,4730970.0,The Mystery of Edwin Drood,Imperial Theatre,211671.0,,28.51,,7425,1425,0.6513,8,0
1987-04-12,45,4730970.0,The Nerd,Helen Hayes Theatre,55774.0,,18.47,,3020,565,0.6681,8,0
1987-04-12,45,4730970.0,The Regard of Flight,Vivian Beaumont Theater,35673.0,,14.42,,2474,1090,0.2837,1,7
1987-04-19,46,5483530.0,42nd Street,St. James Theatre,278714.0,,29.94,,9308,1583,0.735,8,0
1987-04-19,46,5483530.0,A Chorus Line,Sam S. Shubert Theatre,277880.0,,29.46,,9434,1472,0.8011,8,0
1987-04-19,46,5483530.0,A Month of Sundays,Ritz Theatre,51164.0,,20.71,,2471,954,0.3238,4,4
1987-04-19,46,5483530.0,All My Sons,John Golden Theatre,16769.0,,15.24,,1100,793,0.2774,0,5
1987-04-19,46,5483530.0,Asinamali!,Jack Lawrence Theatre,19601.0,,16.91,,1159,499,0.2903,0,8
1987-04-19,46,5483530.0,Barbara Cook: A Concert for the Theatre,Ambassador Theatre,56052.0,,25.91,,2163,1120,0.2759,6,1
1987-04-19,46,5483530.0,Big River,Eugene O'Neill Theatre,227038.0,,31.24,,7267,1018,0.8923,8,0
1987-04-19,46,5483530.0,Blithe Spirit,Neil Simon Theatre,244886.0,,30.2,,8108,1366,0.7419,8,0
1987-04-19,46,5483530.0,Broadway Bound,Broadhurst Theatre,237255.0,,29.14,,8143,1186,0.8582,8,0
1987-04-19,46,5483530.0,Cats,Winter Garden Theatre,460563.0,,38.28,,12032,1482,1.0148,8,0
1987-04-19,46,5483530.0,Coastal Disturbances,Circle in the Square Theatre,67827.0,,19.91,,3406,604,0.7049,8,0
1987-04-19,46,5483530.0,Fences,46th Street Theatre,219869.0,,25.6,,8590,1276,0.8415,8,0
1987-04-19,46,5483530.0,I'm Not Rappaport,Booth Theatre,128475.0,,24.89,,5161,783,0.8239,8,0
1987-04-19,46,5483530.0,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,159597.0,,22.53,,7085,1072,0.9442,7,0
1987-04-19,46,5483530.0,La Cage aux Folles,Palace Theatre,295196.0,,27.73,,10647,1683,0.7908,8,0
1987-04-19,46,5483530.0,Les Miserables,Imperial Theatre,503821.0,,36.0,,13996,1752,0.9986,8,0
1987-04-19,46,5483530.0,Me and My Girl,Marquis Theatre,525419.0,,41.25,,12736,1570,1.014,8,0
1987-04-19,46,5483530.0,Oh! Calcutta!,Edison Theatre,61538.0,,15.69,,3922,499,0.9825,8,0
1987-04-19,46,5483530.0,Pygmalion,Plymouth Theatre,166859.0,,26.24,,6359,1102,0.7213,0,8
1987-04-19,46,5483530.0,Sleight of Hand,Cort Theatre,78776.0,,14.3,,5509,1084,0.6353,0,8
1987-04-19,46,5483530.0,Stardust,Biltmore Theatre,57866.0,,16.01,,3615,890,0.5077,8,0
1987-04-19,46,5483530.0,Starlight Express,Gershwin Theatre,606081.0,,41.86,,14480,1803,1.0039,8,0
1987-04-19,46,5483530.0,Sweet Sue,Royale Theatre,101703.0,,21.42,,4747,1058,0.5608,8,0
1987-04-19,46,5483530.0,The Mikado,Virginia Theatre,122272.0,,22.09,,5536,1204,0.5748,8,0
1987-04-19,46,5483530.0,The Musical Comedy Murders of 1940,Longacre Theatre,81239.0,,15.11,,5375,1096,0.613,8,0
1987-04-19,46,5483530.0,The Mystery of Edwin Drood,Imperial Theatre,271529.0,,27.98,,9706,1425,0.8514,8,0
1987-04-19,46,5483530.0,The Nerd,Helen Hayes Theatre,80680.0,,22.18,,3638,565,0.8049,8,0
1987-04-19,46,5483530.0,The Regard of Flight,Vivian Beaumont Theater,84861.0,,18.46,,4598,1090,0.5273,8,0
1987-04-26,47,5432436.0,42nd Street,St. James Theatre,269615.0,,29.86,,9029,1583,0.713,8,0
1987-04-26,47,5432436.0,A Chorus Line,Sam S. Shubert Theatre,233519.0,,27.97,,8350,1472,0.7091,8,0
1987-04-26,47,5432436.0,All My Sons,John Golden Theatre,40597.0,,17.82,,2278,793,0.4104,7,0
1987-04-26,47,5432436.0,Asinamali!,Jack Lawrence Theatre,24957.0,,13.5,,1849,499,0.5293,4,3
1987-04-26,47,5432436.0,Barbara Cook: A Concert for the Theatre,Ambassador Theatre,71844.0,,23.63,,3041,1120,0.3879,7,0
1987-04-26,47,5432436.0,Big River,Eugene O'Neill Theatre,218871.0,,30.27,,7230,1018,0.8878,8,0
1987-04-26,47,5432436.0,Blithe Spirit,Neil Simon Theatre,253632.0,,32.47,,7811,1366,0.7148,8,0
1987-04-26,47,5432436.0,Broadway Bound,Broadhurst Theatre,237917.0,,30.37,,7835,1186,0.8258,8,0
1987-04-26,47,5432436.0,Cats,Winter Garden Theatre,459326.0,,38.17,,12034,1482,1.015,8,0
1987-04-26,47,5432436.0,Coastal Disturbances,Circle in the Square Theatre,58784.0,,20.94,,2807,604,0.5809,8,0
