set_num,name,year,theme_id,num_parts,img_url,inventory_id,quantity,id,version,_art_year
41611-1,Marty McFly & Doc Brown,2018,610,240,https://cdn.rebrickable.com/media/sets/41611-1.jpg,,,24209,1,2018
41612-1,Steve & Creeper,2018,610,160,https://cdn.rebrickable.com/media/sets/41612-1.jpg,,,25452,1,2018
41613-1,Mr. Incredible & Frozone,2018,610,160,https://cdn.rebrickable.com/media/sets/41613-1.jpg,,,24096,1,2018
41614-1,Owen & Blue,2018,610,234,https://cdn.rebrickable.com/media/sets/41614-1.jpg,,,23755,1,2018
41615-1,Harry Potter & Hedwig,2018,610,180,https://cdn.rebrickable.com/media/sets/41615-1.jpg,,,25306,1,2018
41616-1,Hermione Granger,2018,610,127,https://cdn.rebrickable.com/media/sets/41616-1.jpg,,,25307,1,2018
41617-1,Elsa,2018,610,130,https://cdn.rebrickable.com/media/sets/41617-1.jpg,,,25289,1,2018
41618-1,Anna & Olaf,2018,610,201,https://cdn.rebrickable.com/media/sets/41618-1.jpg,,,25290,1,2018
41619-1,Darth Vader,2018,610,104,https://cdn.rebrickable.com/media/sets/41619-1.jpg,,,25494,1,2018
41620-1,Stormtrooper,2018,610,124,https://cdn.rebrickable.com/media/sets/41620-1.jpg,,,25495,1,2018
4162-1,Freestyle Multibox,1995,399,603,https://cdn.rebrickable.com/media/sets/4162-1.jpg,,,11749,1,1995
41621-1,Ron Weasley & Albus Dumbledore,2018,610,245,https://cdn.rebrickable.com/media/sets/41621-1.jpg,,,25308,1,2018
41622-1,Peter Venkman & Slimer,2018,610,228,https://cdn.rebrickable.com/media/sets/41622-1.jpg,,,25496,1,2018
41623-1,Ariel & Ursula,2018,610,361,https://cdn.rebrickable.com/media/sets/41623-1.jpg,,,25291,1,2018
41624-1,Mickey Mouse,2018,610,109,https://cdn.rebrickable.com/media/sets/41624-1.jpg,,,26620,1,2018
41625-1,Minnie Mouse,2018,610,129,https://cdn.rebrickable.com/media/sets/41625-1.jpg,,,26621,1,2018
41626-1,Groot & Rocket,2018,610,189,https://cdn.rebrickable.com/media/sets/41626-1.jpg,,,25743,1,2018
41627-1,Luke Skywalker & Yoda,2018,610,215,https://cdn.rebrickable.com/media/sets/41627-1.jpg,,,25433,1,2018
41628-1,Princess Leia Organa,2018,610,124,https://cdn.rebrickable.com/media/sets/41628-1.jpg,,,25434,1,2018
41629-1,Boba Fett,2018,610,161,https://cdn.rebrickable.com/media/sets/41629-1.jpg,,,25435,1,2018
41630-1,Jack Skellington & Sally,2018,610,193,https://cdn.rebrickable.com/media/sets/41630-1.jpg,,,25579,1,2018
4163-1,Electric Freestyle Set,1995,399,351,https://cdn.rebrickable.com/media/sets/4163-1.jpg,,,4979,1,1995
41631-1,Newt Scamander & Gellert Grindelwald,2018,610,247,https://cdn.rebrickable.com/media/sets/41631-1.jpg,,,27758,1,2018
41632-1,Homer Simpson & Krusty the Clown,2018,610,215,https://cdn.rebrickable.com/media/sets/41632-1.jpg,,,27333,1,2018
41634-1,Emmet,2019,610,113,https://cdn.rebrickable.com/media/sets/41634-1.jpg,,,32319,1,2019
41635-1,Wyldstyle,2019,610,134,https://cdn.rebrickable.com/media/sets/41635-1.jpg,,,32320,1,2019
41636-1,Benny,2019,610,103,https://cdn.rebrickable.com/media/sets/41636-1.jpg,,,32321,1,2019
41637-1,Sweet Mayhem,2019,610,137,https://cdn.rebrickable.com/media/sets/41637-1.jpg,,,32322,1,2019
4164-1,Mickey's Fire Engine,2000,388,27,https://cdn.rebrickable.com/media/sets/4164-1.jpg,,,9872,1,2000
4165-1,Minnie's Birthday Party,2000,388,88,https://cdn.rebrickable.com/media/sets/4165-1.jpg,,,15374,1,2000
4166-1,Mickey's Car Garage,2000,388,92,https://cdn.rebrickable.com/media/sets/4166-1.jpg,,,2635,1,2000
41662-1,Olivia's Flamingo Cube,2021,494,41,https://cdn.rebrickable.com/media/sets/41662-1.jpg,115094.0,1.0,80977,1,2021
41663-1,Emma's Dalmatian Cube,2021,494,41,https://cdn.rebrickable.com/media/sets/41663-1.jpg,115094.0,1.0,80975,1,2021
41664-1,Mia's Pug Cube,2021,494,40,https://cdn.rebrickable.com/media/sets/41664-1.jpg,,,80976,1,2021
41665-1,Stephanie's Cat Cube,2021,494,46,https://cdn.rebrickable.com/media/sets/41665-1.jpg,,,80978,1,2021
41666-1,Andrea's Bunny Cube,2021,494,45,https://cdn.rebrickable.com/media/sets/41666-1.jpg,,,80974,1,2021
41667-1,Olivia's Gaming Cube,2021,494,64,https://cdn.rebrickable.com/media/sets/41667-1.jpg,,,100282,1,2021
41668-1,Emma's Fashion Cube,2021,494,58,https://cdn.rebrickable.com/media/sets/41668-1.jpg,,,100263,1,2021
41669-1,Mia's Soccer Cube,2021,494,56,https://cdn.rebrickable.com/media/sets/41669-1.jpg,,,100317,1,2021
41670-1,Stephanie's Ballet Cube,2021,494,60,https://cdn.rebrickable.com/media/sets/41670-1.jpg,,,100252,1,2021
4167-1,Mickey's Mansion,2000,388,130,https://cdn.rebrickable.com/media/sets/4167-1.jpg,,,3259,1,2000
41671-1,Andrea's Swimming Cube,2021,494,59,https://cdn.rebrickable.com/media/sets/41671-1.jpg,,,100272,1,2021
41677-1,Forest Waterfall,2021,494,93,https://cdn.rebrickable.com/media/sets/41677-1.jpg,,,100254,1,2021
41679-1,Forest House,2021,494,326,https://cdn.rebrickable.com/media/sets/41679-1.jpg,,,100293,1,2021
4168037-1,Belville Clock,2002,501,1,https://cdn.rebrickable.com/media/sets/4168037-1.jpg,,,31703,1,2002
4168038-1,Belville Butterfly Buildable Watch,2002,501,37,https://cdn.rebrickable.com/media/sets/4168038-1.jpg,,,89894,1,2002
41681-1,Forest Camper Van and Sailboat,2021,494,486,https://cdn.rebrickable.com/media/sets/41681-1.jpg,,,100253,1,2021
41682-1,Heartlake City School,2021,494,605,https://cdn.rebrickable.com/media/sets/41682-1.jpg,,,100297,1,2021
41683-1,Forest Horseback Riding Center,2021,494,511,https://cdn.rebrickable.com/media/sets/41683-1.jpg,,,100304,1,2021
41684-1,Heartlake City Grand Hotel,2021,494,1309,https://cdn.rebrickable.com/media/sets/41684-1.jpg,,,100310,1,2021
41685-1,Magical Funfair Roller Coaster,2021,494,974,https://cdn.rebrickable.com/media/sets/41685-1.jpg,,,100296,1,2021
41686-1,Magical Acrobatics,2021,494,223,https://cdn.rebrickable.com/media/sets/41686-1.jpg,,,100299,1,2021
41687-1,Magical Funfair Stalls,2021,494,361,https://cdn.rebrickable.com/media/sets/41687-1.jpg,,,100286,1,2021
41688-1,Magical Caravan,2021,494,348,https://cdn.rebrickable.com/media/sets/41688-1.jpg,,,100294,1,2021
41689-1,Magical Ferris Wheel and Slide,2021,494,545,https://cdn.rebrickable.com/media/sets/41689-1.jpg,,,100298,1,2021
41690-1,Friends Advent Calendar 2021,2021,216,370,https://cdn.rebrickable.com/media/sets/41690-1.jpg,,,107847,1,2021
4169-1,"Freestyle Gift Item, 3+",1997,399,507,https://cdn.rebrickable.com/media/sets/4169-1.jpg,,,43209,1,1997
